"press","date","title","summary","pressUrl","naverUrl","journalist","createdDate","updatedDate","body","category","commentCount","comments"
"이투데이","2023-07-06","KT, ‘AI 미래교육 플랫폼’ 2학기부터 적용…“구글보다 韓 교육 현장에...","이영호 KT 온라인교육사업P-TF 상무는 “앞으로 KT는 국내 교육 시장의 AI 적용 확대에 앞장서고, AI 서비스 고도화 및 데이터 분석 역량 강화로 AI 에듀테크 산업 선순환을 위한 생태계 활성화에 기여하겠다”며 “AI 디지털 교과서 등 교육 정책에 맞춘 사업을 강화하고 대한민국 교육시장 전 영역에 플랫폼...","https://www.etoday.co.kr/news/view/2263416","",,,,,,,
"브릿지경제","2023-07-06","KT ""교육 현장 디지털 전환이 목표""…AI 미래교육 플랫폼 공개","또한, AI 디지털 교과서 등 교육 정책에 맞춘 사업을 강화하고 대한민국 교육시장 전 영역에 플랫폼 적용을 확대해 나가겠다는 계획이다전화평 기자 미래교육 스터디에서 이영호 KT 상무가 발언하고 있다.(사진=KT) 미래교육 플랫폼, 초개인화 맞춤형 서비스 교사 업무 부담 줄어들어…경기교육청과 협업","https://www.viva100.com/main/view.php?key=20230705010001488","",,,,,,,
"뉴스웨이","2023-07-06","""25년까지 2천억 목표""…AI 교육 플랫폼 '디지코 KT' 이끈다","또한, AI 디지털 교과서 등 교육 정책에 맞춘 사업을 강화하고 대한민국 교육시장 전 영역에 플랫폼 적용을 확대해 나가겠다는 계획이다. 이를 통해 2025년까지 2000억원 수준의 매출 달성을 목표로 잡았다. 이영호 KT 온라인 교육사업 P-TF 상무는 ""윤석열 정부가 아날로그 중심의 공교육 현장의 디지털 전환을...","https://www.newsway.co.kr/news/view?ud=2023070516591771583","",,,,,,,
"서울파이낸스","2023-07-06","KT ""공교육 AI학습관리 플랫폼으로 2025년 연 매출 2000억""","AI 디지털 교과서 등 교육 정책과 연계한 사업도 강화할 방침이다. 앞서 교육부는 지난달 2025년부터 수학, 영어, 정보, 특수교육 국어 과목에서 인공지능이 탑재된 디지털교과서를 도입하겠다고 발표했다. KT는 AI 미래교육 플랫폼을 2학기 경기도교육청에서 도입하고, 각 시·도 교육청과 협의해 적용 범위를...","http://www.seoulfn.com/news/articleView.html?idxno=489606","",,,,,,,
"시사저널이코노미","2023-07-06","'AI교육 3년내 2천억' 자신한 KT···""공교육 공략""","또 AI 디지털 교과서 등 교육 정책에 맞춘 사업을 확대하고 향후 공교육에 이어 사교육 시장까지 플랫폼 적용을 확대할 계획이다. 회사는 에듀테크 기업에 대한 투자 및 제휴협력을 통해 플랫폼을 고도화하고, 오는 2025년까지 AI 교육사업에서 2000억원 이상의 매출을 거두겠단 목표도 제시했다. 이 상무는...","http://www.sisajournal-e.com/news/articleView.html?idxno=301264","",,,,,,,
"테크M","2023-07-06","""공교육 디지털전환, AI 미래교육 플랫폼이 이끈다""...구글과 경쟁도 자...","KT는 국내 교육시장의 AI 적용 확대에 앞장서는 한편 AI 서비스 고도화 및 데이터 분석 역량 강화로 AI 에듀테크 산업 선순환을 위한 생태계 활성화에 기여한다는 방침이다. 또 AI 디지털 교과서 등 교육 정책에 맞춘 사업을 강화하고 대한민국 교육시장 전 영역에 플랫폼 적용을 확대해 나가겠다는 계획이다","https://www.techm.kr/news/articleView.html?idxno=111935","",,,,,,,
"스마트에프엔","2023-07-06","KT, 디지털 플랫폼 역량·교육 사업 경험으로 교육 혁신 이끈다","KT는 국내 교육시장의 AI 적용 확대에 앞장설 예정이며, AI 서비스 고도화 및 데이터 분석 역량 강화로 AI 에듀테크 산업 선순환을 위한 생태계 활성화에 기여한다는 목표다. 이와 함께 AI 디지털 교과서 등 교육 정책에 맞춘 사업을 강화하고 대한민국 교육시장 전 영역에 플랫폼 적용을 확대해 나갈 예정이다.","https://www.smartfn.co.kr/article/view/sfn202307060007","",,,,,,,
"조선비즈","2023-07-06","KT AI 교육 플랫폼, 2025년 2000억 매출 목표… “학급별 수업 난이도 조...","아직 응시하지 않은 학생들이 확인할 수 있도록 한 번 더 안내해보세요.” KT ‘AI(인공지능) 미래교육 플랫폼’에 교사로 로그인하자 챗봇이 하루 중요... 이 상무는 정부가 2025년 본격적으로 도입 예정인 인공지능 기반 디지털 교과서에 대해서는 “기존 아날로그 지면 중심의 환경을 디지털...","https://biz.chosun.com/it-science/ict/2023/07/06/AY6MTSQPDFAAFIR7RXTZUF5M6Y/?utm_source=naver&utm_medium=original&utm_campaign=biz","https://n.news.naver.com/mnews/article/366/0000914565?sid=105",,,,,,,
"메트로신문","2023-07-06","KT, 공교육 현장에 맞춤형 AI 서비스로 2025년까지 연 매출 2000억원 달성...","또 AI 디지털 교과서 등 교육 정책에 맞춘 사업도 강화해 국내 교육시장 모든 영역에 플랫폼 적용을 확대해 나가겠다고도 말했다. AI 보안 우려에 대한 질문에 대해 이 상무는 ""정부·공공기관이 쓰는 G-클라우드에 모든 데이터가 저장됐고, 우리는 AI 엔진 기반으로 통신을 할 뿐이다""는 입장을 밝혔다. 이...","http://www.metroseoul.co.kr/article/20230706500217","",,,,,,,
"SR타임스","2023-07-06","KT ""AI 미래교육플랫폼으로 공교육 디지털전환 앞장""","이영호 KT 커스터머D 사업단 온라인교육사업프로젝트-태스크포스 담당 상무는 ""KT는 교육 콘텐츠 제공자가 아니라 플랫폼 사업자""라며 ""2025년 2,000억원 매출을 목표로 AI 미래교육사업을 하고 있다""고 말했다. 이어 이 상무는 ""오프라인 교과서를 디지털전환하는 사업에 교육 실무자들과 협의가 진행중""이라며...","http://www.srtimes.kr/news/articleView.html?idxno=138447","",,,,,,,
"비즈워치","2023-07-06","KT, 구글 이기는 '교육DX' 추진…""연매출 2000억 목표""","아울러 AI 디지털 교과서 등 교육 정책에 맞춘 사업을 강화하고 국내 교육시장 모든 영역에 플랫폼 적용을 확대한다는 계획이다. KT 관계자는 ""교육 당국의 미래교육 추진을 위한 정책적 변화에 발맞춰 KT의 디지털 플랫폼 역량과 교육 사업 경험을 토대로 대한민국 교육 현장의 디지털 혁신을 이끌겠다는...","http://news.bizwatch.co.kr/article/mobile/2023/07/05/0045","https://n.news.naver.com/mnews/article/648/0000017694?sid=105",,,,,,,
"이코노믹리뷰","2023-07-06","KT ""미래교육, 우리만큼 다 할 수 있는 곳 없어""","이영호 담당은 ""미래교육 분야에서 2025년 200억원 매출을 목표로 한다""면서 ""AI 디지털 교과서 활성화 등의 교육 디지털 전환에 있어 다양한 노력을 할 것""이라고 말했다. 그는 이어 ""KT는 미래교육 시장에서 엄청난 돈을 벌겠다는 것이 목표는 아니다""면서 ""정부와 함께 공교육현장의 디지털 전환에 주력할 생각...","https://www.econovill.com/news/articleView.html?idxno=616818","",,,,,,,
"딜사이트경제TV","2023-07-06","[현장] '구글 안 무섭다' KT, 에듀테크 출사표","AI 디지털 교과서 등 교육 정책에 맞춘 사업도 강화한다. 이 과정에서 관련업체들과 협력을 통해 생태계를 구축, AI 에듀테크 산업 선순환의 기반을 닦을 계획이다. KT는 이 같은 작업이 계획대로 추진될 경우, 국내 교육시장 모든 영역에 플랫폼 적용이 확대되고 회사의 사업 확장도 가능할 것으로 보고 있다....","http://www.dailyimpact.co.kr/news/articleView.html?idxno=100150","",,,,,,,
"전자신문","2023-07-06","[ET시론]교사 주도 하이터치 하이테크 미래교육을 구현하자","교육부는 2025년부터 교과서를 디지털화해 맞춤형 학습이 가능한 형태인 'AI 디지털 교과서'를 학교에 보급할 계획으로 있다. 하이터치 교육은 사전 학습, 본 수업, 후속 학습 과정에서 학습자 교육 성과를 이끌어내는 교사 역할을 의미한다. 아무리 좋은 교육자료와 시스템이 있어도 학습 동기가 부족하다면...","https://www.etnews.com/20230706000179","https://n.news.naver.com/mnews/article/030/0003114879?sid=105",,,,,,,
"천지일보","2023-07-06","[일문일답] KT ""구글보다 한국 교육현장 니즈 잘 알아""","또한 AI 디지털 교과서 등 교육 정책에 맞춘 사업을 강화하고 대한민국 교육시장 전 영역에 플랫폼 적용을 확대해 나가겠다는 계획이다. 다음은 이날 이영호 KT 온라인교육사업P-TF 상무와 진행한 일문일답이다. -AI 기반 학습 관리 시스템을 내놓은 것 같다. 구글이라는 큰 사업자가 경쟁자다. 차별화 포인트가...","https://www.newscj.com/news/articleView.html?idxno=3042467","",,,,,,,
"한국정경신문","2023-07-06","KT, 구글과 경쟁..이유 있는 ‘자신감’","앞서 교육부는 지난달 2025년부터 수학, 영어, 정보, 특수교육 국어 과목에서 인공지능이 탑재된 디지털교과서를 도입하겠다고 발표했다. 이에 KT는 올해 공교육 현장에 ‘AI 미래교육 플랫폼’을 즉시 적용한다. 2학기부터 ‘AI 미래교육 플랫폼’을 경기도교육청에 적용하고, 이후 타 지역 교육청에도...","http://kpenews.com/View.aspx?No=2872374","",,,,,,,
"아주경제","2023-07-06","KT, EBS 손 잡고 공교육 출사표...교사·교육청 요청 반영한 LMS 강조","외부 교육 서비스와 손쉽게 연결할 수 있도록 개방형 구조로 설계한 것도 특징이다. KT는 올해 2학기 경기도교육청에 AI 미래교육 플랫폼을 우선 적용하고 타지역 교육청으로 확대 제공할 계획이다. AI 디지털 교과서 등 정부 교육 정책과 연계한 사업도 추진한다.","https://www.ajunews.com/view/20230706173712108","",,,,,,,
"새전북신문","2023-07-26","'디지털 기반 교육혁신'...교원 전문성 높인다","전북교육청은 교원의 디지털 전문성 향상 지원을 위해 ‘디지털‧AI 마스터 과정 연수’를 운영한다고 26일 밝혔다. 디지털‧AI 마스터 과정 운영은 초... 있다”면서 “디지털 교과서에 적용 가능한 교원의 역량 강화 등 다양한 연수를 통해 교원들의 전문성을 높여 나갈 계획”이라고 말했다. /복정권 기자","http://sjbnews.com/news/news.php?number=787667","",,,,,,,
"연합뉴스","2023-07-06","KT ""한국 특화 AI 학습관리 플랫폼으로 연 매출 2천억 원 달성""","AI 디지털 교과서 제작 ""교육부와 협의 중"" KT가 한국 공교육 현장에 특화된 인공지능(AI) 학습관리 플랫폼으로 2025년까지 연 매출 2천억 원을 올리겠다고 밝혔다. 이영호 KT 커스터머DX 온라인교육사업 P-TF 상무는 5일 종로구 한 공유오피스에서 열린 'AI 미래교육 사업' 스터디에서 ""돈을 번다기보단 교육현장을...","https://www.yna.co.kr/view/AKR20230705156400017?input=1195m","https://n.news.naver.com/mnews/article/001/0014048125?sid=102",,,,,,,
"뉴시스","2023-07-06","""구글 클래스룸 비켜""…AI 교육플랫폼 사업 키우는 KT","AI 디지털 교과서 등 교육 정책에 맞춘 사업도 강화해 국내 교육시장 모든 영역에 플랫폼 적용을 확대해 나가겠다는 의사도 밝혔다. 아울러 현재 초·중·고 교육을 우선으로 하되 평생교육 등 KT가 현재 진행하고 있는 교육복지사업(서울런 등)에도 AI 미래교육 플랫폼을 확대·적용할 계획이라고 전했다. KT는...","http://www.newsis.com/view/?id=NISX20230705_0002365385&cID=13004&pID=13100","https://n.news.naver.com/mnews/article/003/0011956485?sid=101",,,,,,,
"파이낸셜뉴스","2023-07-06","KT 'AI교육플랫폼' 2학기부터 학교현장에…공교육 디지털화 앞장","아울러 교육부도 AI 학습 플랫폼 구축, 디지털교과서 도입을 적극적으로 추진하고 있다. 이들 기조 모두 KT의 미래교육 플랫폼 방향성과 맞아떨어지는 대목이다. KT는 경기도교육청을 시작으로 국내 미래교육 플랫폼 적용 지역을 점차 확대해 나갈 계획이다. 단기적으로는 2025년까지 연간 미래교육 플랫폼...","http://www.fnnews.com/news/202307051812225888","https://n.news.naver.com/mnews/article/014/0005037757?sid=105",,,,,,,
"전자신문","2023-07-06","KT “AI로 공교육 디지털 혁신”…2년내 매출 2000억원","KT는 AI 디지털교과서 등 정부에서 추진 중인 미래교육 DX 정책 예산 확보를 위해 관련 사업도 적극 확대한다. 2025년까지 AI 교육 부문에서 매출 2000억원을 달성한다는 목표다. 국내서 경쟁력이 검증되면 해외 진출도 검토한다. 현재 글로벌 서비스 관련 기술검증(PoC)을 진행 중이다. 다만 사교육 콘텐츠 활용에...","https://www.etnews.com/20230706000001","https://n.news.naver.com/mnews/article/030/0003114601?sid=105",,,,,,,
"딜사이트","2023-07-06","KT, AI로 교실 디지털 혁신 이끈다","이 상무는 ""앞으로 KT는 국내 교육시장의 AI 적용 확대에 앞장서는 한편 AI 서비스 고도화 및 데이터 분석 역량 강화로 AI 에듀테크 산업 선순환을 위한 생태계 활성화에 기여하겠다""며 ""AI 디지털 교과서 등 교육 정책에 맞춘 사업을 강화하고 대한민국 교육시장 전 영역에 플랫폼 적용을 확대해 나갈 예정...","https://dealsite.co.kr/articles/106480","",,,,,,,
"헤럴드경제","2023-07-06","KT “AI 미래교육 플랫폼으로 연매출 2000억 목표”","또 AI 디지털 교과서 등 교육 정책에 맞춘 사업을 강화하고 대한민국 교육시장 전 영역에 플랫폼 적용을 확대해 나가겠다는 계획이다. 이 상무는 “현재 AI 미래교육 플랫폼은 초·중·고등학교 대상이지만 향후 평생교육으로 확대할 예정”이라며 “해외 시장 진출을 위해 해외 검증도 진행 중”이라고...","http://news.heraldcorp.com/view.php?ud=20230706000397","https://n.news.naver.com/mnews/article/016/0002165923?sid=105",,,,,,,
"데일리안","2023-07-06","KT ""AI로 교육 DX 선도…2025년 매출 목표 2000억""","또한, AI 디지털 교과서 등 교육 정책에 맞춘 사업을 강화하고 대한민국 교육시장 전 영역에 플랫폼 적용을 확대해 나가겠다는 계획이다 KT는 올해 공교육 현장에 ‘AI 미래교육 플랫폼’을 즉시 적용할 예정이다. 2학기부터 ‘AI 미래교육 플랫폼’을 경기도교육청에 적용하고, 이후 타 지역 교육청에도...","https://www.dailian.co.kr/news/view/1250401/?sc=Naver","https://n.news.naver.com/mnews/article/119/0002728006?sid=105",,,,,,,
"이투데이","2023-07-06","KT, ‘AI 미래교육 플랫폼’ 2학기부터 적용…“구글보다 韓 교육 현장에...","이영호 KT 온라인교육사업P-TF 상무는 “앞으로 KT는 국내 교육 시장의 AI 적용 확대에 앞장서고, AI 서비스 고도화 및 데이터 분석 역량 강화로 AI 에듀테크 산업 선순환을 위한 생태계 활성화에 기여하겠다”며 “AI 디지털 교과서 등 교육 정책에 맞춘 사업을 강화하고 대한민국 교육시장 전 영역에 플랫폼...","https://www.etoday.co.kr/news/view/2263416","",,,,,,,
"브릿지경제","2023-07-06","KT ""교육 현장 디지털 전환이 목표""…AI 미래교육 플랫폼 공개","또한, AI 디지털 교과서 등 교육 정책에 맞춘 사업을 강화하고 대한민국 교육시장 전 영역에 플랫폼 적용을 확대해 나가겠다는 계획이다전화평 기자 미래교육 스터디에서 이영호 KT 상무가 발언하고 있다.(사진=KT) 미래교육 플랫폼, 초개인화 맞춤형 서비스 교사 업무 부담 줄어들어…경기교육청과 협업","https://www.viva100.com/main/view.php?key=20230705010001488","",,,,,,,
"뉴스웨이","2023-07-06","""25년까지 2천억 목표""…AI 교육 플랫폼 '디지코 KT' 이끈다","또한, AI 디지털 교과서 등 교육 정책에 맞춘 사업을 강화하고 대한민국 교육시장 전 영역에 플랫폼 적용을 확대해 나가겠다는 계획이다. 이를 통해 2025년까지 2000억원 수준의 매출 달성을 목표로 잡았다. 이영호 KT 온라인 교육사업 P-TF 상무는 ""윤석열 정부가 아날로그 중심의 공교육 현장의 디지털 전환을...","https://www.newsway.co.kr/news/view?ud=2023070516591771583","",,,,,,,
"서울파이낸스","2023-07-06","KT ""공교육 AI학습관리 플랫폼으로 2025년 연 매출 2000억""","AI 디지털 교과서 등 교육 정책과 연계한 사업도 강화할 방침이다. 앞서 교육부는 지난달 2025년부터 수학, 영어, 정보, 특수교육 국어 과목에서 인공지능이 탑재된 디지털교과서를 도입하겠다고 발표했다. KT는 AI 미래교육 플랫폼을 2학기 경기도교육청에서 도입하고, 각 시·도 교육청과 협의해 적용 범위를...","http://www.seoulfn.com/news/articleView.html?idxno=489606","",,,,,,,
"시사저널이코노미","2023-07-06","'AI교육 3년내 2천억' 자신한 KT···""공교육 공략""","또 AI 디지털 교과서 등 교육 정책에 맞춘 사업을 확대하고 향후 공교육에 이어 사교육 시장까지 플랫폼 적용을 확대할 계획이다. 회사는 에듀테크 기업에 대한 투자 및 제휴협력을 통해 플랫폼을 고도화하고, 오는 2025년까지 AI 교육사업에서 2000억원 이상의 매출을 거두겠단 목표도 제시했다. 이 상무는...","http://www.sisajournal-e.com/news/articleView.html?idxno=301264","",,,,,,,
"테크M","2023-07-06","""공교육 디지털전환, AI 미래교육 플랫폼이 이끈다""...구글과 경쟁도 자...","KT는 국내 교육시장의 AI 적용 확대에 앞장서는 한편 AI 서비스 고도화 및 데이터 분석 역량 강화로 AI 에듀테크 산업 선순환을 위한 생태계 활성화에 기여한다는 방침이다. 또 AI 디지털 교과서 등 교육 정책에 맞춘 사업을 강화하고 대한민국 교육시장 전 영역에 플랫폼 적용을 확대해 나가겠다는 계획이다","https://www.techm.kr/news/articleView.html?idxno=111935","",,,,,,,
"스마트에프엔","2023-07-06","KT, 디지털 플랫폼 역량·교육 사업 경험으로 교육 혁신 이끈다","KT는 국내 교육시장의 AI 적용 확대에 앞장설 예정이며, AI 서비스 고도화 및 데이터 분석 역량 강화로 AI 에듀테크 산업 선순환을 위한 생태계 활성화에 기여한다는 목표다. 이와 함께 AI 디지털 교과서 등 교육 정책에 맞춘 사업을 강화하고 대한민국 교육시장 전 영역에 플랫폼 적용을 확대해 나갈 예정이다.","https://www.smartfn.co.kr/article/view/sfn202307060007","",,,,,,,
"조선비즈","2023-07-06","KT AI 교육 플랫폼, 2025년 2000억 매출 목표… “학급별 수업 난이도 조...","아직 응시하지 않은 학생들이 확인할 수 있도록 한 번 더 안내해보세요.” KT ‘AI(인공지능) 미래교육 플랫폼’에 교사로 로그인하자 챗봇이 하루 중요... 이 상무는 정부가 2025년 본격적으로 도입 예정인 인공지능 기반 디지털 교과서에 대해서는 “기존 아날로그 지면 중심의 환경을 디지털...","https://biz.chosun.com/it-science/ict/2023/07/06/AY6MTSQPDFAAFIR7RXTZUF5M6Y/?utm_source=naver&utm_medium=original&utm_campaign=biz","https://n.news.naver.com/mnews/article/366/0000914565?sid=105",,,,,,,
"메트로신문","2023-07-06","KT, 공교육 현장에 맞춤형 AI 서비스로 2025년까지 연 매출 2000억원 달성...","또 AI 디지털 교과서 등 교육 정책에 맞춘 사업도 강화해 국내 교육시장 모든 영역에 플랫폼 적용을 확대해 나가겠다고도 말했다. AI 보안 우려에 대한 질문에 대해 이 상무는 ""정부·공공기관이 쓰는 G-클라우드에 모든 데이터가 저장됐고, 우리는 AI 엔진 기반으로 통신을 할 뿐이다""는 입장을 밝혔다. 이...","http://www.metroseoul.co.kr/article/20230706500217","",,,,,,,
"SR타임스","2023-07-06","KT ""AI 미래교육플랫폼으로 공교육 디지털전환 앞장""","이영호 KT 커스터머D 사업단 온라인교육사업프로젝트-태스크포스 담당 상무는 ""KT는 교육 콘텐츠 제공자가 아니라 플랫폼 사업자""라며 ""2025년 2,000억원 매출을 목표로 AI 미래교육사업을 하고 있다""고 말했다. 이어 이 상무는 ""오프라인 교과서를 디지털전환하는 사업에 교육 실무자들과 협의가 진행중""이라며...","http://www.srtimes.kr/news/articleView.html?idxno=138447","",,,,,,,
"비즈워치","2023-07-06","KT, 구글 이기는 '교육DX' 추진…""연매출 2000억 목표""","아울러 AI 디지털 교과서 등 교육 정책에 맞춘 사업을 강화하고 국내 교육시장 모든 영역에 플랫폼 적용을 확대한다는 계획이다. KT 관계자는 ""교육 당국의 미래교육 추진을 위한 정책적 변화에 발맞춰 KT의 디지털 플랫폼 역량과 교육 사업 경험을 토대로 대한민국 교육 현장의 디지털 혁신을 이끌겠다는...","http://news.bizwatch.co.kr/article/mobile/2023/07/05/0045","https://n.news.naver.com/mnews/article/648/0000017694?sid=105",,,,,,,
"이코노믹리뷰","2023-07-06","KT ""미래교육, 우리만큼 다 할 수 있는 곳 없어""","이영호 담당은 ""미래교육 분야에서 2025년 200억원 매출을 목표로 한다""면서 ""AI 디지털 교과서 활성화 등의 교육 디지털 전환에 있어 다양한 노력을 할 것""이라고 말했다. 그는 이어 ""KT는 미래교육 시장에서 엄청난 돈을 벌겠다는 것이 목표는 아니다""면서 ""정부와 함께 공교육현장의 디지털 전환에 주력할 생각...","https://www.econovill.com/news/articleView.html?idxno=616818","",,,,,,,
"딜사이트경제TV","2023-07-06","[현장] '구글 안 무섭다' KT, 에듀테크 출사표","AI 디지털 교과서 등 교육 정책에 맞춘 사업도 강화한다. 이 과정에서 관련업체들과 협력을 통해 생태계를 구축, AI 에듀테크 산업 선순환의 기반을 닦을 계획이다. KT는 이 같은 작업이 계획대로 추진될 경우, 국내 교육시장 모든 영역에 플랫폼 적용이 확대되고 회사의 사업 확장도 가능할 것으로 보고 있다....","http://www.dailyimpact.co.kr/news/articleView.html?idxno=100150","",,,,,,,
"전자신문","2023-07-06","[ET시론]교사 주도 하이터치 하이테크 미래교육을 구현하자","교육부는 2025년부터 교과서를 디지털화해 맞춤형 학습이 가능한 형태인 'AI 디지털 교과서'를 학교에 보급할 계획으로 있다. 하이터치 교육은 사전 학습, 본 수업, 후속 학습 과정에서 학습자 교육 성과를 이끌어내는 교사 역할을 의미한다. 아무리 좋은 교육자료와 시스템이 있어도 학습 동기가 부족하다면...","https://www.etnews.com/20230706000179","https://n.news.naver.com/mnews/article/030/0003114879?sid=105",,,,,,,
"천지일보","2023-07-06","[일문일답] KT ""구글보다 한국 교육현장 니즈 잘 알아""","또한 AI 디지털 교과서 등 교육 정책에 맞춘 사업을 강화하고 대한민국 교육시장 전 영역에 플랫폼 적용을 확대해 나가겠다는 계획이다. 다음은 이날 이영호 KT 온라인교육사업P-TF 상무와 진행한 일문일답이다. -AI 기반 학습 관리 시스템을 내놓은 것 같다. 구글이라는 큰 사업자가 경쟁자다. 차별화 포인트가...","https://www.newscj.com/news/articleView.html?idxno=3042467","",,,,,,,
"한국정경신문","2023-07-06","KT, 구글과 경쟁..이유 있는 ‘자신감’","앞서 교육부는 지난달 2025년부터 수학, 영어, 정보, 특수교육 국어 과목에서 인공지능이 탑재된 디지털교과서를 도입하겠다고 발표했다. 이에 KT는 올해 공교육 현장에 ‘AI 미래교육 플랫폼’을 즉시 적용한다. 2학기부터 ‘AI 미래교육 플랫폼’을 경기도교육청에 적용하고, 이후 타 지역 교육청에도...","http://kpenews.com/View.aspx?No=2872374","",,,,,,,
"아주경제","2023-07-06","KT, EBS 손 잡고 공교육 출사표...교사·교육청 요청 반영한 LMS 강조","외부 교육 서비스와 손쉽게 연결할 수 있도록 개방형 구조로 설계한 것도 특징이다. KT는 올해 2학기 경기도교육청에 AI 미래교육 플랫폼을 우선 적용하고 타지역 교육청으로 확대 제공할 계획이다. AI 디지털 교과서 등 정부 교육 정책과 연계한 사업도 추진한다.","https://www.ajunews.com/view/20230706173712108","",,,,,,,
"새전북신문","2023-07-26","'디지털 기반 교육혁신'...교원 전문성 높인다","전북교육청은 교원의 디지털 전문성 향상 지원을 위해 ‘디지털‧AI 마스터 과정 연수’를 운영한다고 26일 밝혔다. 디지털‧AI 마스터 과정 운영은 초... 있다”면서 “디지털 교과서에 적용 가능한 교원의 역량 강화 등 다양한 연수를 통해 교원들의 전문성을 높여 나갈 계획”이라고 말했다. /복정권 기자","http://sjbnews.com/news/news.php?number=787667","",,,,,,,
"뉴시스","2023-07-05","부산시육청, 디지털 기반 교육혁신 선도학교 본격 운영","한종환 시교육청 디지털미래교육과장은 ""AI를 비롯한 첨단 기술을 활용한 교육을 선도하고 있다""며 ""이번 선도학교 운영이 오는 2025년부터 도입하는 AI 디지털교과서를 학교 현장에서 효과적으로 활용할 수 있는 기반을 다지는 계기가 되길 바란다""고 말했다.","http://www.newsis.com/view/?id=NISX20230705_0002364435&cID=10899&pID=10800","https://n.news.naver.com/mnews/article/003/0011953960?sid=102",,,,,,,
"머니투데이","2023-07-05","부산교육청 디지털 기반 교육혁신 선도학교 운영","AI 코스웨어 교육과정 적용 방안, 교수 및 학습 모델 개발 방향, 교원 연수 방법, 운영 후 일반화 방안 등을 논의했다. 한종환 부산교육청 디지털미래교육과장은 ""이번 선도학교 운영이 2025년 도입하는 AI 디지털교과서를 학교 현장에서 효과적으로 활용할 수 있는 기반을 다지는 계기가 되길 바란다""고 말했다.","http://news.mt.co.kr/mtview.php?no=2023070516523714943","https://n.news.naver.com/mnews/article/008/0004908378?sid=102",,,,,,,
"뉴스1","2023-07-05","부산 디지털 교육혁신 선도학교 본격 가동…첨단기술 교육 운영","한종환 시교육청 디지털미래교육과장은 ""우리 교육청은 AI를 비롯한 첨단 기술을 활용한 교육을 선도하고 있다""며 ""이번 선도학교 운영이 오는 2025년부터 도입하는 AI 디지털교과서를 학교 현장에서 효과적으로 활용할 수 있는 기반을 다지는 계기가 되길 바란다""고 말했다.","https://www.news1.kr/articles/5098764","https://n.news.naver.com/mnews/article/421/0006908314?sid=102",,,,,,,
"아시아경제","2023-07-05","부산교육청, 디지털 기반 교육혁신 선도학교 본격 운영","한종환 시 교육청 디지털미래교육과장은 “우리 교육청은 AI를 비롯한 첨단 기술을 활용한 교육을 선도하고 있다”며 “이번 선도학교 운영이 2025년부터 도입하는 AI 디지털교과서를 학교 현장에서 효과적으로 활용할 수 있는 기반을 다지는 계기가 되길 바란다”고 말했다.","https://view.asiae.co.kr/article/2023070509185469603","https://n.news.naver.com/mnews/article/277/0005282093?sid=102",,,,,,,
"아시아투데이","2023-07-05","부산교육청, 디지털 기반 교육혁신 선도학교 본격 운영","한종환 시교육청 디지털미래교육과장은 ""우리 교육청은 AI를 비롯한 첨단 기술을 활용한 교육을 선도하고 있다""며 ""이번 선도학교 운영이 오는 2025년 도입하는 AI 디지털교과서를 학교 현장에서 효과적으로 활용할 수 있는 기반을 다지는 계기가 되길 바란다""고 말했다. 조영돌","https://www.asiatoday.co.kr/view.php?key=20230705010002547","",,,,,,,
"메트로신문","2023-07-05","부산교육청, 디지털 기반 교육혁신 선도학교 본격 운영","한종환 시교육청 디지털미래교육과장은 ""우리 교육청은 AI를 비롯한 첨단 기술을 활용한 교육을 선도하고 있다""며 ""이번 선도학교 운영이 2025년부터 도입하는 AI 디지털 교과서를 학교 현장에서 효과적으로 활용할 수 있는 기반을 다지는 계기가 되길 바란다""고 말했다. /부산취재본부=","http://www.metroseoul.co.kr/article/20230705500231","",,,,,,,
"중도일보","2023-07-05","부산교육청, 디지털 기반 교육혁신 선도학교 운영","한종환 시교육청 디지털미래교육과장은 ""우리 교육청은 AI를 비롯한 첨단 기술을 활용한 교육을 선도하고 있다""며 ""이번 선도학교 운영이 2025년부터 도입하는 AI 디지털교과서를 학교 현장에서 효과적으로 활용할 수 있는 기반을 다지는 계기가 되길 바란다""고 말했다.부산= attainuk0518@","http://www.joongdo.co.kr/web/view.php?key=20230705010001160","",,,,,,,
"대한경제","2023-07-05","부산교육청, 디지털 기반 교육혁신 선도학교 본격 운영","한종환 시교육청 디지털미래교육과장은 “우리 교육청은 AI를 비롯한 첨단 기술을 활용한 교육을 선도하고 있다”며 “이번 선도학교 운영이 오는 2025년부터 도입하는 AI 디지털교과서를 학교 현장에서 효과적으로 활용할 수 있는 기반을 다지는 계기가 되길 바란다”고 말했다. 부산= kochan20@","https://www.dnews.co.kr/uhtml/view.jsp?idxno=202307051115460600834","",,,,,,,
"브릿지경제","2023-07-05","부산교육청, 디지털 기반 교육혁신 선도학교 본격 운영","한종환 시교육청 디지털미래교육과장은 “부산 교육청은 AI를 비롯한 첨단 기술을 활용한 교육을 선도하고 있다”며 “이번 선도학교 운영이 오는 2025년부터 도입하는 AI 디지털교과서를 학교 현장에서 효과적으로 활용할 수 있는 기반을 다지는 계기가 되길 바란다”고 말했다. 부산= 학생 맞춤형 교육과...","https://www.viva100.com/main/view.php?key=20230705010001472","",,,,,,,
