"press","date","title","summary","pressUrl","naverUrl","journalist","createdDate","updatedDate","body","category","commentCount","comments"
"아이티데일리","2023-08-21","티맥스알지-미래엔, 'AI 디지털 교과서' 공동 개발 MOU","티맥스알지 최성기 대표는 ""티맥스알지는 새로운 시대를 열어갈 교육 환경을 위해 가장 앞선 기술을 자체 보유하고 있다""며 ""이번 AI 디지털 교과서를 시작으로 진정한 맞춤형 교육을 실현하고 4차 산업혁명 시대에 걸맞은 인재를 양성하는 일에 앞장서겠다""고 밝혔다.","http://www.itdaily.kr/news/articleView.html?idxno=216130","",,,,,,,
"데이터넷","2023-08-21","티맥스알지·미래엔, 수학 교과 AI 디지털 교과서 공동개발 추진","교과 AI 디지털 교과서가 개발돼 앞으로 교육 현장에 새로운 변화의 물결을 가져올 것으로 기대 된다. 최성기 티맥스알지 대표는 ""티맥스알지는 새로운 시대를 열어갈 교육 환경을 위해 가장 앞선 기술을 자체 보유하고 있다""며 ""이번 AI 디지털 교과서를 시작으로 진정한 맞춤형 교육을 실현하고 4차산업혁명...","https://www.datanet.co.kr/news/articleView.html?idxno=186413","",,,,,,,
"이뉴스투데이","2023-08-21","티맥스알지-미래엔, '수학 교과 AI 디지털 교과서 공동 개발' MOU 체결","티맥스알지가 지난 17일 미래엔과 수학 교과 AI 디지털 교과서 개발을 위한 업무협약(MOU)을 체결했다. 협약에는 음성, 대화, 문서 지능을 비롯한 인공지능 기술 전 영역을 아우르는 티맥스에이아이의 기술력이 더해져 최적화된 맞춤형 지식 케어 서비스를 제공할 것으로 기대가 모인다. 티맥스알지는...","http://www.enewstoday.co.kr/news/articleView.html?idxno=2030161","",,,,,,,
"디지털데일리","2023-08-21","티맥스알지-미래엔, '수학교과 AI 디지털 교과서 공동 개발' 협력","21일 티맥스알지는 미래엔과 '수학 교과 AI 디지털 교과서 개발을 위한 업무협약(MOU)을 체결했다고 밝혔다. 양사는 음성, 대화, 문서 지능을 비롯한 AI 기술 전 영역을 아우르는 티맥스에이아이의 기술력을 더해, 맞춤형 지식 케어 서비스를 제공할 예정이다. 티맥스알지는 초개인화를 통해 생애 전 주기에...","https://www.ddaily.co.kr/page/view/2023082110165000396","https://n.news.naver.com/mnews/article/138/0002154871?sid=105","김보민 기자","2023-08-21 10:25:05","2023-08-21 10:25:05","최성기 티맥스알지 대표(왼쪽)과 신광수 미래엔 대표 [ⓒ 티맥스] [디지털데일리 김보민 기자] 티맥스알지가 미래엔과 인공지능(AI) 디지털 교과서 개발에 협력한다. 21일 티맥스알지는 미래엔과 '수학 교과 AI 디지털 교과서 개발을 위한 업무협약(MOU)을 체결했다고 밝혔다. 양사는 음성, 대화, 문서 지능을 비롯한 AI 기술 전 영역을 아우르는 티맥스에이아이의 기술력을 더해, 맞춤형 지식 케어 서비스를 제공할 예정이다. 티맥스알지는 초개인화를 통해 생애 전 주기에 필요한 모든 지식을 맞춤형으로 제공하는 지식 교육 통합 플랫폼 기업이다. 미래엔은 국내 대표 교과서 발행사이다. 최성기 티맥스알지 대표는 ""이번 AI 디지털 교과서를 시작으로 맞춤형 교육을 실현하고, 4차 산업혁명 시대에 걸맞은 인재를 양성하는 일에 앞장서겠다""라고 말했다.","IT",0,"[]"
"NSP통신","2023-08-21","티맥스알지·미래엔, 수학 교과 AI 디지털 교과서 공동 개발 업무협약 ...","티맥스알지가 지난 17일 미래엔과 수학 교과 AI 디지털 교과서 개발을 위한 업무협약(MOU)을 체결했다. 이번 협약에는 음성, 대화, 문서 지능을 비롯한 인공지능 기술 전 영역을 아우르는 티맥스에이아이의 기술력이 더해져 최적화된 맞춤형 지식 케어 서비스를 제공할 것으로 기대된다. 티맥스알지는...","https://www.nspna.com/news/?mode=view&newsid=654273","",,,,,,,
"우먼타임스","2023-08-21","티맥스알지-미래엔, '수학 AI 디지털 교과서 공동 개발' MOU 체결","우먼타임스 = 김태형 기자 티맥스알지는 지난 17일 미래엔과 수학 교과 AI 디지털 교과서 개발을 위한 업무협약(MOU)을 체결했다고 21일 밝혔다. 이번 협약에는 음성, 대화, 문서 지능을 비롯한 인공지능 기술 전 영역을 아우르는 티맥스에이아이의 기술력이 더해져 최적화된 맞춤형 지식 케어 서비스를...","http://www.womentimes.co.kr/news/articleView.html?idxno=62186","",,,,,,,
"정보통신신문","2023-08-21","티맥스알지-미래엔, '수학 교과 AI 디지털 교과서 공동 개발' 맞손","교과 AI 디지털 교과서가 개발돼 앞으로 교육 현장에 새로운 변화의 물결을 가져올 것으로 기대된다. 최성기 티맥스알지 대표는 ""티맥스알지는 새로운 시대를 열어갈 교육 환경을 위해 가장 앞선 기술을 자체 보유하고 있다""며 ""이번 AI 디지털 교과서를 시작으로 진정한 맞춤형 교육을 실현하고 4차...","http://www.koit.co.kr/news/articleView.html?idxno=115964","",,,,,,,
"전자신문","2023-08-27","14개 시도교육청, AI 기반 공통 교육 플랫폼 만든다","이번 구축에 참여하지 않더라도 향후 AI 디지털교과서, 타 시도교육청 LMS 등과 연계를 통한 사업 기회가 이어질 전망이다. 에듀테크 기업 관계자는 “통합로그인 방식으로 다양한 에듀테크를 교육 현장에서 쉽게 활용할 수 있도록 지원하는 것은 글로벌 교육 트렌드”라며 “기존 국가 주도 구축·운영...","https://www.etnews.com/20230825000247","https://n.news.naver.com/mnews/article/030/0003129747?sid=105","김명희 기자","2023-08-27 16:02:08","2023-08-29 14:33:05","14개 전국 시도교육청이 인공지능(AI) 기반 공통 교육 플랫폼을 개발한다. 데이터 분석 고도화와 폭넓은 에듀테크 서비스 활용을 통해 새로운 디지털 교육 생태계가 열릴 것으로 기대된다. 27일 에듀테크 업계에 따르면 서울특별시교육청 AI 기반 맞춤형 교수학습플랫폼(뉴쌤 3.0) 사업에 14개 시도교육청이 참여, 공동 개발하는 연합형 형태로 추진된다. 14개 교육청은 상반기에 완료한 AI 디지털 교육 플랫폼 정보시스템 마스터플랜(ISMP)을 바탕으로 내달 중 관련 제안요청서(RFP)를 공지할 계획이다. 내년 9월경 시범서비스를 목표로 잡았다. AI 공통 교육 플랫폼은 지능형 학습플랫폼과 열린 에듀테크 생태계 구축이 목표다. 교육청별로 구축·활용 중인 학습관리시스템(LMS)과 다양한 에듀테크 도구를 교실 현장에서 즉시 편리하게 사용할 수 있도록 할 계획이다. 통합인증을 비롯해 데이터베이스 구축, 다양한 에듀테크 서비스를 위한 게이트웨이 개발이 핵심이다. 싱글사인온(SSO) 방식으로 교사와 학생 등 이용자가 아이디를 한 번만 인증하면 여러 에듀테크 솔루션과 콘텐츠를 편리하게 이용할 수 있다. 학습분석솔루션(Learning Record Store, LRS) 시스템 기반으로 기존 LMS보다 진보된 방식을 사용한다. 단순 출결, 학습이력 관리에서 나아가 글로벌 학습데이터표준(xAPI)에 따라 학습경험데이터를 수집·분석·관리한다. 인공지능 기반 맞춤형 교수학습 플랫폼 목표 개념도 학습경험데이터 저장소(데이터레이크)를 구축, 데이터 저장·분석·활용이 이뤄지지 않아 교사나 학생 개별 맞춤형 서비스는 물론이고 교육정책에도 반영할 수 없었던 점을 개선했다. AI 공통 교육 플랫폼 구축 사업은 400억원 규모로 추산된다. 개발부터 시범서비스 3개년 간 클라우드 저장소 운영비용은 약 200억원으로 예상됐다. 총 사업비 6000억원으로 추산됐던 디지털 교수학습플랫폼(옛 K-에듀통합플랫폼)과 비교하면 초기 비용은 약 10분의 1수준으로 줄었다. 공통 플랫폼 구축에 따른 비용절감과 함께 사업기간 단축 효과도 기대된다. 구축과 클라우드 서비스 운영 비용은 시도교육청이 분담하기로 했다. 새로운 디지털 교육 생태계도 조성된다. 서울시교육청은 서울대 사범대, 한국MS, 네이버, 구글코리아, 천재교과서, 뤼이드, 메가존클라우드, 버블콘 등 8개 기관과 다자간 업무협약을 맺고 ISMP를 수립했다. 새로 구축될 AI 교육플랫폼은 열린 에듀테크 생태계를 표방한다. 이번 구축에 참여하지 않더라도 향후 AI 디지털교과서, 타 시도교육청 LMS 등과 연계를 통한 사업 기회가 이어질 전망이다. 에듀테크 기업 관계자는 “통합로그인 방식으로 다양한 에듀테크를 교육 현장에서 쉽게 활용할 수 있도록 지원하는 것은 글로벌 교육 트렌드”라며 “기존 국가 주도 구축·운영 방식에서 벗어나 시도교육청별 특성을 살려 서비스를 활성화하는 것이 중요하다”고 말했다. 한편 AI 공통 교육 플랫폼 사업에 참요하지 않는 경기도교육청은 KT와 AI 미래교육 플랫폼, 경남교육청은 기존 AI 맞춤교육 플랫폼 '아이톡톡', 충남교육청은 메타버스 기반 에듀테크 '인공지능교육 수업활동 레시피(인수레)'를 각각 운영하기로 했다.","IT",2,"[{""nick"":""hjh1****"",""date"":""2023-08-28 00:34"",""content"":""와 전자신문 월욜 신문 1면부터 끝까지 도움되는게 1도없네 예전엔 읽고 도움이 많이 됐는데 열정이 ㅠㅠ 있는데 내가 못느끼는거겠지"",""recomm"":""0"",""unrecomm"":""0""},{""nick"":""jyin****"",""date"":""2023-08-27 16:14"",""content"":""플랫폼 구축에 참여하는 \""교육\"" 전문가의 비율이 얼마나 되는지 궁금하네요. 성과는 결국 기술이 아닌 교육 내용에 따라 달라질테니 말이죠."",""recomm"":""0"",""unrecomm"":""0""}]"
"지디넷코리아","2023-08-16","LG CNS-미래엔, ‘AI 디지털교과서’ 플랫폼 구축","신광수 미래엔 대표는 “클라우드, AI 등 신기술을 바탕으로 스피킹클래스, AI튜터를 선보이며 에듀테크 분야에서도 뛰어난 역량을 보유한 LG CNS를 파트너로 선정했다”며 “종이교과서 시장을 넘어 AI디지털교과서 시장도 선도해 나가겠다”라고 밝혔다. LG CNS D&A사업부장 박상균 전무는 “미래엔의 AI...","https://zdnet.co.kr/view/?no=20230816091134","https://n.news.naver.com/mnews/article/092/0002301991?sid=105","남혁우 기자","2023-08-16 09:12:01","2023-08-16 09:12:01","LG CNS가 미래엔과 클라우드 기반의 인공지능(AI) 디지털교과서 플랫폼을 구축을 위한 업무협약(MOU)을 체결했다고 16일 밝혔다. AI 디지털교과서 사업은 종이 교과서를 디지털화하고 AI로 학생들의 학업 수준을 파악해 맞춤 학습을 제공하겠다는 교육부 디지털 교육혁신의 일환이다. 클라우드 환경에서 수십만 명 이상의 학생과 교사가 동시에 접속해도 서버가 자동으로 증설돼 안정적 서비스를 제공하는 것을 목표로 한다. 미래엔 신광수 대표(왼쪽)과 LG CNS 박상균 D&A사업부장(이미지=LG CNS) 미래엔은 수학, 영어, 정보(코딩) 등 교과목 콘텐츠를 개발하고 맞춤형 학습 서비스를 도입하는 역할을 담당한다. LG CNS는 학생과 교사들이 이런 교육 콘텐츠와 서비스를 PC나 모바일에서 손쉽게 접하고 활용할 수 있는 플랫폼을 제공한다. LG CNS는 AI 영어회화 학습 플랫폼 ‘스피킹클래스’를 서울시, 경기도, 부산시 등 전국 12개 시도교육청에 서비스하고 있다. 또한, 일본에서 어학원 250여개를 운영하는 교육업체 이온(AEON)에 외국어 학습앱 ‘AI튜터’를 제공하는 등 교육 관련 전문 시스템 구축과 서비스 운영 역량을 모두 보유하고 있다. 자체 보유한 학습관리시스템(LMS)을 이번 플랫폼에 탑재한다. LMS는 동영상 강의, 과제관리, 성적입력 등의 기능을 갖추고 있다. 사용자 인터페이스(UI), 사용자 경험(UX) 전문가를 투입해 이용자의 편리성을 한층 높인 LMS를 개발할 예정이다. 시스템에는 학생의 과제 상황이나 성적 등을 그래프로 동시에 확인 가능한 대시보드가 제공된다. 교사들은 학생별 학업성취도에 따라 다양한 학습 콘텐츠를 맞춤 제작할 수 있다. LG CNS는 ‘정보보호 및 개인정보보호 관리체계 인증(ISMS-P)’도 갖추고 있다. 이 인증은 과학기술정보통신부와 개인정보보호위원회가 주관하는 국내 최고 수준의 보안 관리 체계 인증이다. LG CNS는 학생과 교사의 민감정보가 외부에 유출되지 않도록 별도의 보안책도 마련할 계획이다. LG CNS는 학생의 학업성취에 대한 피드백을 정확하고 신속히 작성하는 AI보조교사와 맞춤형 학습을 위한 AI튜터 기능을 추가하는 방안도 검토 중이다. 교사의 학생 지도상담을 효과적으로 돕기 위해서다. 신광수 미래엔 대표는 “클라우드, AI 등 신기술을 바탕으로 스피킹클래스, AI튜터를 선보이며 에듀테크 분야에서도 뛰어난 역량을 보유한 LG CNS를 파트너로 선정했다”며 “종이교과서 시장을 넘어 AI디지털교과서 시장도 선도해 나가겠다”라고 밝혔다. LG CNS D&A사업부장 박상균 전무는 “미래엔의 AI 디지털교과서 플랫폼이 학교 수업 현장의 효과적인 개인맞춤형 학습도구가 될 수 있도록 LG CNS의 DX 역량을 총동원할 예정”이라고 강조했다.","IT",0,"[]"
"뉴시스","2023-08-16","LG CNS, 미래엔과 'AI 디지털교과서' 플랫폼 구축","AI 디지털교과서 사업은 종이 교과서를 디지털화하고 AI로 학생들의 학업 수준을 파악해, 맞춤 학습을 제공하겠다는 교육부 디지털 교육혁신 일환이다. 이번 협력을 통해 미래엔은 수학·영어·정보(코딩) 등 교과목 콘텐츠를 개발하고, 맞춤형 학습 서비스를 도입하는 역할을 담당한다. LG CNS는 학생과...","http://www.newsis.com/view/?id=NISX20230816_0002414665&cID=10406&pID=13100","https://n.news.naver.com/mnews/article/003/0012032541?sid=105","송혜리 기자","2023-08-16 08:42:05","2023-08-16 08:42:05","종이 교과서 디지털, AI로 맞춤 학습 제공하는 사업 미래엔은 교과목 콘텐츠 개발·LG CNS는 플랫폼 제공 ""효과적인 개인맞춤형 학습도구 되도록 DX 역량 총동원 예정"" (왼쪽부터) 미래엔 신광수 대표와 LG CNS 박상균 D&A사업부장이 협약 체결 후 기념촬영하는 모습(사진=LG CNS 제공) *재판매 및 DB 금지 [서울=뉴시스]송혜리 기자 = LG CNS는 클라우드 기반 인공지능(AI) 디지털교과서 플랫폼 구축을 위해 교육출판 전문기업 미래엔과 업무협약(MOU)을 체결했다고 16일 밝혔다. AI 디지털교과서 사업은 종이 교과서를 디지털화하고 AI로 학생들의 학업 수준을 파악해, 맞춤 학습을 제공하겠다는 교육부 디지털 교육혁신 일환이다. 이번 협력을 통해 미래엔은 수학·영어·정보(코딩) 등 교과목 콘텐츠를 개발하고, 맞춤형 학습 서비스를 도입하는 역할을 담당한다. LG CNS는 학생과 교사들이 이런 교육 콘텐츠와 서비스를 PC나 모바일에서 손쉽게 접하고 활용할 수 있는 플랫폼을 제공한다. LG CNS는 AI 영어회화 학습 플랫폼 '스피킹클래스'를 서울시·경기도·부산시 등 전국 12개 시도교육청에 서비스하고 있다. 또 일본에서 어학원 250여개를 운영하는 교육업체 이온(AEON)에 외국어 학습앱 'AI튜터'를 제공하고 있다. 박상균 LG CNS D&A사업부장(전무)는 ""미래엔의 AI 디지털교과서 플랫폼이 학교 수업 현장의 효과적인 개인맞춤형 학습도구가 될 수 있도록 당사의 DX 역량을 총동원할 예정""이라고 강조했다.","IT",0,"[]"
"연합뉴스","2023-08-16","LG CNS·미래엔, AI 디지털 교과서 플랫폼 구축 업무협약","LG CNS가 미래엔과 클라우드 기반의 인공지능(AI) 디지털 교과서 플랫폼 구축을 위한 업무협약(MOU)을 체결했다고 16일 밝혔다. 사진은 협약 체결 후 기념 촬영하는 관계자들. 2023.8.16 [LG CNS 제공. 재판매 및 DB 금지]","https://www.yna.co.kr/view/PYH20230816014500017?input=1196m","https://n.news.naver.com/mnews/article/001/0014133161?sid=101","","2023-08-16 10:35:41","2023-08-16 10:36:12","(서울=연합뉴스) LG CNS가 미래엔과 클라우드 기반의 인공지능(AI) 디지털 교과서 플랫폼 구축을 위한 업무협약(MOU)을 체결했다고 16일 밝혔다. 사진은 협약 체결 후 기념 촬영하는 관계자들. 2023.8.16 [LG CNS 제공. 재판매 및 DB 금지] photo@yna.co.kr","경제",0,"[]"
"뉴스1","2023-08-16","LG CNS-미래엔, 'AI 디지털교과서' 플랫폼 구축","이밖에도 학생과 교사의 민감정보가 외부에 유출되지 않도록 해당 플랫폼의 별도 보안책도 마련할 계획이다. 박상균 LG CNS 전무는 ""미래엔의 AI 디지털교과서 플랫폼이 학교 수업 현장의 효과적인 개인맞춤형 학습도구가 될 수 있도록 LG CNS의 DX 역량을 총동원할 예정""이라고 말했다.","https://www.news1.kr/articles/5141624","https://n.news.naver.com/mnews/article/421/0006992052?sid=101","윤주영 기자","2023-08-16 10:52:26","2023-08-16 10:53:01","디지털전환(DX) 전문기업 LG CNS, 교육출판 전문기업 미래엔과 업무협약(MOU) 체결(LG CNS 제공)/뉴스1 (서울=뉴스1) 윤주영 기자 = LG CNS는 교육출판 전문기업 미래엔과 업무협약(MOU)을 체결, 클라우드 기반의 인공지능(AI) 디지털교과서 플랫폼을 구축한다고 16일 밝혔다. 이에 따라 미래엔은 수학, 영어, 정보(코딩) 등의 교과목 콘텐츠를 개발하고 맞춤형 학습 서비스를 도입하는 역할을 담당한다. LG CNS는 학생과 교사들이 이런 교육 콘텐츠와 서비스를 PC나 모바일에서 손쉽게 접하고 활용할 수 있게 클라우드를 기반으로 한 플랫폼을 제공한다. LG CNS는 ""클라우드 환경에서는 수십만 명 이상의 학생과 교사가 동시에 접속해도 서버가 자동으로 증설돼 안정적 서비스가 가능하다""고 설명했다. LG CNS가 보유한 학습관리시스템(LMS)도 이번 플랫폼에 탑재한다. LMS는 동영상 강의, 과제관리, 성적입력 등의 기능을 갖추고 있다. 교사들은 LMS를 이용해 학생별 학업성취도에 따라 다양한 학습 콘텐츠를 맞춤 제작할 수 있다. 학생의 과제 상황이나 성적 등을 그래프로 동시에 확인할 수 있다. 아울러 LG CNS는 이번 플랫폼에 교사의 학생 지도상담을 돕는 'AI튜터' 기능을 추가하는 방안도 검토 중이다. AI튜터는 학생의 학업성취에 대한 피드백을 정확하고 신속히 작성하고 맞춤형 학습을 제공한다. 이밖에도 학생과 교사의 민감정보가 외부에 유출되지 않도록 해당 플랫폼의 별도 보안책도 마련할 계획이다. 박상균 LG CNS 전무는 ""미래엔의 AI 디지털교과서 플랫폼이 학교 수업 현장의 효과적인 개인맞춤형 학습도구가 될 수 있도록 LG CNS의 DX 역량을 총동원할 예정""이라고 말했다.","경제",0,"[]"
"조선비즈","2023-08-16","LG CNS·미래엔, AI 디지털 교과서 플랫폼 구축 MOU","LG CNS는 교육 출판 전문기업 미래엔과 클라우드 기반의 인공지능(AI) 디지털 교과서 플랫폼 구축을 위한 업무협약(MOU)을 체결했다고 16일 밝혔다. MOU는 종이 교과서를 디지털화하고 AI로 학생들의 학업 수준을 파악해 맞춤 학습을 제공하는 교육부의 디지털 교육 혁신의 일환으로 이뤄졌다. 미래엔은 수학...","https://biz.chosun.com/it-science/ict/2023/08/16/GFSTPNNWL5ESLLI6UWH2POEQMM/?utm_source=naver&utm_medium=original&utm_campaign=biz","https://n.news.naver.com/mnews/article/366/0000924654?sid=105","변지희 기자","2023-08-16 14:06:01","2023-08-16 14:06:01","LG CNS가 미래엔과 클라우드 기반의 인공지능(AI) 디지털 교과서 플랫폼 구축을 위한 업무협약(MOU)을 체결했다고 16일 밝혔다. 사진은 협약 체결 후 기념 촬영하는 관계자들. /LG CNS 제공 LG CNS는 교육 출판 전문기업 미래엔과 클라우드 기반의 인공지능(AI) 디지털 교과서 플랫폼 구축을 위한 업무협약(MOU)을 체결했다고 16일 밝혔다. MOU는 종이 교과서를 디지털화하고 AI로 학생들의 학업 수준을 파악해 맞춤 학습을 제공하는 교육부의 디지털 교육 혁신의 일환으로 이뤄졌다. 미래엔은 수학, 영어, 정보(코딩) 등의 교과목 콘텐츠를 개발하고 맞춤형 학습 서비스를 도입하는 역할을 담당한다. LG CNS는 이런 교육 콘텐츠와 서비스를 학생과 교사들이 PC나 모바일에서 손쉽게 접하고 활용할 수 있는 클라우드 기반의 플랫폼을 제공한다. LG CNS는 “클라우드 환경에서는 수십만명의 학생과 교사가 동시에 접속해도 서버가 자동으로 증설돼 안정적 서비스가 가능하다”고 설명했다. LG CNS는 자체 보유한 학습관리시스템(LMS)을 이번 플랫폼에 탑재할 계획이다. LMS는 동영상 강의, 과제 관리, 성적 입력 등의 기능을 갖추고 있으며 학생의 과제 상황이나 성적 등을 그래프로 동시에 확인할 수 있는 대시보드가 제공된다. 교사들은 학생별 학업 성취도에 따라 다양한 학습 콘텐츠를 맞춤형으로 제작할 수 있다. LG CNS는 학생과 교사의 민감정보가 외부에 유출되지 않도록 별도의 보안책도 마련할 계획이다. 교사의 학생 지도 상담을 효과적으로 돕기 위한 기능을 추가하는 방안도 검토하고 있다.","IT",0,"[]"
"비즈워치","2023-08-16","LG CNS, 미래엔과 'AI 디지털교과서' 플랫폼 구축","신광수 미래엔 신대표는 ""클라우드, AI 등 신기술을 바탕으로 스피킹클래스, AI튜터를 선보이며 에듀테크 분야에서도 뛰어난 역량을 보유한 LG CNS를 파트너로 선정했다""며 ""종이교과서 시장을 넘어 AI디지털교과서 시장도 선도해 나가겠다""고 밝혔다. 박상균 LG CNS D&A사업부장 전무는 ""미래엔의 AI...","http://news.bizwatch.co.kr/article/mobile/2023/08/16/0003","https://n.news.naver.com/mnews/article/648/0000018732?sid=105","이학선 기자","2023-08-16 09:26:01","2023-08-16 09:26:01","업무협약 체결…클라우드 기반·이용자 편의성 강화 LG CNS는 교육출판 전문기업 '미래엔'과 인공지능(AI) 디지털교과서 플랫폼 구축을 위한 업무협약을 체결했다고 16일 밝혔다. AI 디지털교과서 사업은 종이 교과서를 디지털화하고 AI를 활용해 학생들에게 맞춤 학습을 제공하기 위해 교육부가 추진하는 사업이다. 오는 2025년 수학·영어·정보·국어(특수교육) 교과를 시작으로 2028년까지 국어·사회·역사·과학·기술·가정 등으로 확대된다. 이번 협약으로 미래엔은 수학·영어·정보 등의 교과목 콘텐츠를 개발하고 맞춤형 학습 서비스를 도입하는 역할을 담당한다. LG CNS는 학생과 교사들이 이런 교육 콘텐츠와 서비스를 PC나 모바일에서 손쉽게 접하고 활용할 수 있는 플랫폼을 제공한다. 현재 LG CNS는 음성인식 기술을 활용해 영어 말하기와 듣기 학습이 가능한 '스피킹클래스'를 전국 12개 시도교육청에 서비스 중이다. 또 일본에서 어학원 250여개를 운영하는 교육업체 '이온'에 외국어 학습앱 'AI튜터'를 제공하는 등 교육 관련 전문시스템 구축과 운영역량을 보유하고 있다. LG CNS는 클라우드를 기반으로 미래엔의 AI 디지털교과서 플랫폼을 구축할 예정이다. 클라우드 환경에서는 수십만명 이상의 학생과 교사가 동시에 접속해도 서버가 자동으로 증설돼 안정적 서비스가 가능한 장점이 있다. 또 사용자 인터페이스(UI), 사용자 경험(UX) 전문가를 투입해 이용자의 편리성을 높인 학습관리시스템(LMS)을 개발할 예정이다. 학생과 교사의 민감정보가 외부에 유출되지 않도록 별도의 보안책도 마련할 계획이다. 이밖에 교사의 학생 지도상담 효과를 돕기 위해 학생의 학업성취에 대한 피드백을 정확하고 신속히 작성하는 AI보조교사와 맞춤형 학습을 위한 AI튜터 기능을 추가하는 방안도 검토 중이다. 신광수 미래엔 신대표는 ""클라우드, AI 등 신기술을 바탕으로 스피킹클래스, AI튜터를 선보이며 에듀테크 분야에서도 뛰어난 역량을 보유한 LG CNS를 파트너로 선정했다""며 ""종이교과서 시장을 넘어 AI디지털교과서 시장도 선도해 나가겠다""고 밝혔다. 박상균 LG CNS D&A사업부장 전무는 ""미래엔의 AI 디지털교과서 플랫폼이 학교 수업 현장의 효과적인 개인맞춤형 학습도구가 될 수 있도록 LG CNS의 디지털전환(DX) 역량을 총동원할 예정""이라고 말했다. 신광수 미래엔 대표(왼쪽)와?박상균 LG CNS D&A사업부장 전무(오른쪽)가 AI 디지털교과서 플랫폼 구축 업무협약 체결 후 기념촬영을 하고 있다./사진=LG CNS 제공","IT",0,"[]"
"이데일리","2023-08-16","LG CNS, 미래엔과 'AI 디지털교과서' 플랫폼 구축","신광수 미래엔 대표는 “클라우드, AI 등 신기술을 바탕으로 스피킹클래스, AI튜터를 선보이며 에듀테크 분야에서도 뛰어난 역량을 보유한 LG CNS를 파트너로 선정했다”며 “종이교과서 시장을 넘어 AI디지털교과서 시장도 선도해 나가겠다”고 말했다. 박상균 LG CNS D&A사업부장 전무는 “미래엔의 AI...","http://www.edaily.co.kr/news/newspath.asp?newsid=01331686635707976","https://n.news.naver.com/mnews/article/018/0005551911?sid=105","김가은(7rsilver@edaily.co.kr)","2023-08-16 08:23:05","2023-08-16 08:23:05","신광수 미래엔 대표(왼쪽)와 박상균 LG CNS D&A사업부장이 협약 체결 후 기념촬영하는 모습(사진=LG CNS) [이데일리 김가은 기자]LG CNS는 교육출판 전문기업 미래엔과 ‘인공지능(AI) 디지털교과서 플랫폼 구축’을 위한 업무협약(MOU)을 체결했다고 16일 밝혔다. AI 디지털교과서 사업은 종이 교과서를 디지털화하고, AI로 학생들의 학업 수준을 파악해 맞춤 학습을 제공하겠다는 교육부 디지털 교육혁신의 일환이다. 미래엔은 수학, 영어, 정보(코딩) 등 교과목 콘텐츠를 개발하고 맞춤형 학습 서비스를 도입하는 역할을 담당한다. LG CNS는 클라우드를 기반으로 미래엔 AI 디지털교과서 플랫폼을 구축한다. 클라우드 환경에서는 수십만명 이상 학생과 교사가 동시에 접속해도 서버가 자동으로 증설돼 안정적 서비스가 가능하다. 자체 보유한 학습관리시스템(LMS)도 플랫폼에 탑재한다. LMS는 △동영상 강의 △과제관리 △성적입력 등 기능을 갖추고 있다. LG CNS는 사용자 인터페이스(UI), 사용자 경험(UX) 전문가를 투입해 이용자의 편리성을 높인 LMS를 개발할 예정이다. 시스템에는 학생 과제 상황이나 성적 등을 그래프로 동시에 확인 가능한 대시보드가 제공된다. 교사들은 학생별 학업성취도에 따라 다양한 학습 콘텐츠를 맞춤 제작할 수 있다. 정보 유출 방지를 위한 대비도 철저히 한다는 방침이다. 기존에 획득한 ‘정보보호 및 개인정보보호 관리체계 인증(ISMS-P)’와 함께 별도 보안책을 마련한다는 계획이다. 신광수 미래엔 대표는 “클라우드, AI 등 신기술을 바탕으로 스피킹클래스, AI튜터를 선보이며 에듀테크 분야에서도 뛰어난 역량을 보유한 LG CNS를 파트너로 선정했다”며 “종이교과서 시장을 넘어 AI디지털교과서 시장도 선도해 나가겠다”고 말했다. 박상균 LG CNS D&A사업부장 전무는 “미래엔의 AI 디지털교과서 플랫폼이 학교 수업 현장의 효과적 개인맞춤형 학습도구가 될 수 있도록 LG CNS의 DX 역량을 총동원할 예정”이라고 했다.","IT",0,"[]"
