"press","date","title","summary","pressUrl","naverUrl","journalist","createdDate","updatedDate","body","category","commentCount","comments"
"뉴스핌","2024-07-23","토마토시스템, '엑스빌더6'로AI디지털교과서 혁신 지원","토마토시스템(대표 이상돈)은 한국교육학술정보원 'AI 디지털교과서 학습데이터 수집 및 활용체계' 사업에 UI/UX 개발 플랫폼 '엑스빌더6'를 공급했다고 23일 밝혔다. 이 사업은 교육부의 디지털 교육 혁신 일환으로 종이 교과서를 디지털화하고 인공지능(AI)과 음성인식 등 첨단 기술을 활용해 학생들의 학업...","https://www.newspim.com/news/view/20240723000078","",,,,,,,
"지디넷코리아","2024-07-23","AI 디지털교과서, 개발 로드맵 적신호…""알고리즘 역량 우려""","23일 업계에 따르면 AI 디지털교과서 내 알고리즘 성능 확인 필요성이 제기됐다. 알고리즘이 교과서에서 핵심 역할을 하는 만큼 기능 테스트가 필요한데, 이를 위한 충분한 시간이나 방안이 없다는 의견이다. AI 디지털교과서는 일반 디지털 교과서와 다르다. 디지털 교과서는 말 그대로 서책 교과서를 디지털...","https://zdnet.co.kr/view/?no=20240723163442","https://n.news.naver.com/mnews/article/092/0002339305?sid=105","김미정 기자","2024-07-23 16:39:12","2024-07-24 15:05:09","AI로 학생 데이터 학습·눈높이 교육…""충분한 검증 여력 없어"" 내년 3월 전국 초·중·고에 들어갈 '인공지능(AI) 디지털교과서' 기능이 우려스럽다는 목소리가 나오고 있다. 전문가들은 학생 개별 학습을 돕는 알고리즘이 충분한 테스트 없이 교과서에 적용된다는 점을 문제 삼았다. 23일 업계에 따르면 AI 디지털교과서 내 알고리즘 성능 확인 필요성이 제기됐다. 알고리즘이 교과서에서 핵심 역할을 하는 만큼 기능 테스트가 필요한데, 이를 위한 충분한 시간이나 방안이 없다는 의견이다. AI 디지털교과서는 일반 디지털 교과서와 다르다. 디지털 교과서는 말 그대로 서책 교과서를 디지털 플랫폼으로 변형해 온라인으로 수업하는 형태다. 반면 AI 디지털교과서는 각 교과목에 AI를 적용해 학생 개인별 수준에 맞게 교육을 제공한다. 이때 알고리즘이 학생 데이터를 학습해 수준별 콘텐츠를 공급한다. 내년 3월 전국 초·중·고에 들어갈 '인공지능(AI) 디지털교과서' 기능이 우려스럽다는 목소리가 나오고 있다. (사진=오픈AI 달리3) 김봉제 서울교대 AI가치판단디자인센터장은 ""AI 디지털교과서의 궁극적 목표는 학생 학습 수준, 이해도, 약점 등 방대한 데이터 기반으로 개인 맞춤형 학습을 제공하는 것""이라며 ""이를 처리하는 알고리즘이 제대로 작동할 수 있을지부터 의문이다""고 본지에 밝혔다. 현재 개발 로드맵에 따르면 올해 8월까지 AI 디지털교과서가 완성되고, 11월 검정 작업이 끝난다. 내년 새 학기에 맞춰 이를 적용할 경우, 교사나 개발사들이 교과서 완성본이나 알고리즘 기능을 테스트할 수 있는 시간은 넉 달이다. 해당 기간 내에 AI 디지털교과서가 개별 학습 플랫폼 역할을 할 수 있을지 명확지 않다는 것이다. 김봉제 교수는 ""보통 서책형 교과서를 개발하려면 심사 교과서 제출과 검정 작업, 재택 검수, 집중 검토, 결과 발표, 이의 제기, 수정·보완 등의 절차로 진행된다""며 ""서책형 개발 과정과 비교한다면 AI 디지털교과서 로드맵은 지나치게 짧다""고 지적했다. 현재 AI 디지털교과서를 제작 중인 IT 업계 관계자도 ""현재 AI 기술과 알고리즘이 학생들에게 맞춤형 교육을 즉시 제공할 만큼 충분한지 돌아볼 필요가 있다""며 ""사실상 이 로드맵으로는 기술·물리적으로 힘들 것""이라고 설명했다. 현재 개발 인력이 기술과 교육 전문가들로 충분히 구성됐는지 확인해야 한다는 의견도 나왔다. 국내에서 AI를 연구하는 대학교수는 ""AI 기법을 각 과목에 적용할 수 있는 융합 전문가가 들어가야 한다""고 강조했다. AI 기술을 교육 콘텐츠에 맞게 배치할 수 있는 인력이 필요하다는 의미다. 그는 ""AI 디지털교과서 도입 목적은 각 교과 교육에 AI 기법을 적용함으로써 학생들에게 눈높이 교육을 실현하는 것""이라며 ""과목별 들어가는 AI 기술과 방향성도 상이할 수 있다""고 덧붙였다.","IT",6,"[{""nick"":""marn****"",""date"":""2024-07-23 23:26"",""content"":""종이책 써라 종이책. 남은 평생 대부분의 지식과 콘텐츠를 미디어로를 볼텐데 어리고 건강할때 종이책을 보여 줘야지."",""recomm"":""1"",""unrecomm"":""1""},{""nick"":""bump****"",""date"":""2024-07-24 09:59"",""content"":""융합적 사고를 가진 AI전문가라 말씀하셨는데 디지털교과서의 맞춤형 개인 학습이 기계적인 정답 맞추기로 가다보면 다양적 사고의 틀이 획일화될까 우려됩니다. 맞춤형은질문에서 비롯되고 우리 강의실은 다수의 학생들의 질문을 받을수가 없습니다. 선생님은 한 분이시니까요. 학생들의 많은 질문을 받아주고 숙제를 도와주는 도우미 챗봇형태의 디지털교과서가 필요해 보입니다."",""recomm"":""0"",""unrecomm"":""0""},{""nick"":""seri****"",""date"":""2024-07-24 00:05"",""content"":"""",""recomm"":""0"",""unrecomm"":""0""},{""nick"":""raso****"",""date"":""2024-07-23 23:38"",""content"":""또 누군가는 눈먼 돈을 벌겠지"",""recomm"":""0"",""unrecomm"":""0""},{""nick"":""yosh****"",""date"":""2024-07-23 22:50"",""content"":""AI 디지털교과서 도입에 대한 전문가들의 우려는 충분히 이해가 됩니다. 학생 맞춤형 학습을 위해 알고리즘의 성능 확인과 테스트는 매우 중요합니다. AI 디지털교과서가 제대로 작동하기 위해서는 충분한 시간과 기술 전문가들의 검증이 필요합니다. 교육 현장에 적용하기 전에 충분한 준비와 검토가 이루어져야만 학생들에게 유익한 교육 도구가 될 수 있을 것입니다. 이를 통해 미래 교육의 혁신을 기대할 수 있기를 바랍니다."",""recomm"":""0"",""unrecomm"":""0""},{""nick"":""beik****"",""date"":""2024-07-23 17:21"",""content"":""AI 디지털교과서 목적이 \""학생 개인별 수준에 맞게 교육을 제공\""이라고 하는데 격차가 벌어진 수준의 학생들을 한 곳에 한 선생님이 가르칠 수 없습니다. 디지털교과서는 보조수단인데 주수단도 아직 어떻게 할지 시스템이 없는 상태에서 보조수단을 도입하는게 의미가 있을까요?"",""recomm"":""0"",""unrecomm"":""0""}]"
"일요시사","2024-07-23","초등생 ‘디지털 교과서’ 부작용","지난 5월28일, 국민청원동의 게시판에 강모씨는 ‘교육부의 2025 AI 디지털교과서 도입 유보에 관한 청원’이라는 제목으로 “성장기 어린이 청소년의 뇌 발달에 악영향을 미치고 여러 가지 부작용이 큰 디지털기기를 수업에 사용하는 것을 반대한다”고 청원글을 게재했다. 그는 “교육부와 디지털 교육 업체...","http://www.ilyosisa.co.kr/news/article.html?no=244383","",,,,,,,
"메트로신문","2024-07-23","내년 AI교과서 전국 도입…'혁신'의 갈림길에 서다","전국에 AI 디지털교과서를 일괄 적용하는 것은 한국이 세계 최초다. 일각에서는 교육 혁신을 위한 '지름길'이라고 평가하는 반면, ""검증 기간이 충분치 않다""라며 AI 디지털교과서의 실효성을 둘러싸고 재논의가 필요하다는 목소리가 나온다. AI 디지털교과서는 학생 개인의 능력과 수준에 맞춰 학습이...","http://www.metroseoul.co.kr/article/20240723500534","",,,,,,,
"산업일보","2024-07-23","AI 디지털 교과서, ‘아직은 시기상조’","전국교직원노동조합과 국회 교육위원회 소속 더불어민주당‧조국혁신당 의원들은 23일 국회에서 ‘AI디지털교과서, 이대로 괜찮은가?’라는 주제의 토론회를 공동으로 개최했다. 이날 발제자로 나선 서울특별시교육청 교육정책연구소의 주정흔 선임연구위원은 ‘AI 디지털 교과서, 안전한 교수-학습을...","https://kidd.co.kr/news/237608","",,,,,,,
"벤처스퀘어","2024-07-23","토마토시스템, ‘엑스빌더6’로 AI 디지털교과서 사업 지원","정보기술(IT) 서비스 솔루션 전문기업 토마토시스템(대표 이상돈)은 한국교육학술정보원 ‘AI 디지털교과서 학습데이터 수집 및 활용체계’ 사업에 UI/UX 개발 플랫폼 ‘엑스빌더6’를 공급했다고 23일 밝혔다. 이 사업은 교육부의 디지털 교육 혁신 일환으로 종이 교과서를 디지털화하고 인공지능(AI)과...","https://www.venturesquare.net/933548","",,,,,,,
"데이터넷","2024-07-23","토마토시스템, '엑스빌더6' 로 AI 디지털교과서 혁신 지원","정보기술(IT) 서비스 솔루션 전문기업 토마토시스템(대표 이상돈)은 한국교육학술정보원 'AI 디지털교과서 학습데이터 수집 및 활용체계' 사업에 UI/UX 개발 플랫폼 '엑스빌더6'를 공급했다고 23일 밝혔다. 이 사업은 교육부의 디지털 교육 혁신 일환으로 종이 교과서를 디지털화하고 인공지능(AI)과 음성인식 등...","https://www.datanet.co.kr/news/articleView.html?idxno=195254","",,,,,,,
"프라임경제","2024-07-23","토마토시스템, '엑스빌더6'로 AI 디지털교과서 혁신 지원","정보기술(IT) 서비스 솔루션 전문기업 토마토시스템(393210)은 한국교육학술정보원 'AI 디지털교과서 학습데이터 수집 및 활용체계' 사업에 동선과 사용자 환경·사용자 경험(UI·UX) 개발 플랫폼 '엑스빌더6'를 공급했다고 23일 밝혔다. 이 사업은 교육부의 디지털 교육 혁신 일환으로 종이 교과서를 디지털화하고...","http://www.newsprime.co.kr/news/article.html?no=647492","",,,,,,,
"아이티데일리","2024-07-23","토마토시스템, '엑스빌더6'로 AI 디지털교과서 혁신 지원","정보기술(IT) 서비스 솔루션 전문기업 토마토시스템(대표 이상돈)은 한국교육학술정보원 'AI 디지털교과서 학습데이터 수집 및 활용체계' 사업에 UI/UX 개발 플랫폼 '엑스빌더6'를 공급했다고 23일 밝혔다. 해당 사업은 교육부가 진행 중인 디지털 교육 혁신의 하나로 종이 교과서를 디지털화하고 인공지능(AI)...","http://www.itdaily.kr/news/articleView.html?idxno=225438","",,,,,,,
"헬로티","2024-07-23","토마토시스템, AI 디지털교과서 사업에 UI·UX 개발 플랫폼 공급","토마토시스템은 한국교육학술정보원 ‘AI 디지털교과서 학습데이터 수집 및 활용체계’ 사업에 UI·UX 개발 플랫폼 ‘엑스빌더6’를 공급했다고 23일 밝혔다. 이 사업은 교육부의 디지털 교육 혁신 일환으로 종이 교과서를 디지털화하고 인공지능(AI)과 음성인식 등 첨단 기술을 활용해 학생들의 학업 수준을...","https://www.hellot.net/news/article.html?no=91876","",,,,,,,
"디지털데일리","2024-07-23","토마토시스템, ‘엑스빌더6’ 로 AI 디지털교과서 혁신 지원","토마토시스템은 한국교육학술정보원 ‘AI 디지털교과서 학습데이터 수집 및 활용체계’ 사업에 사용자인터페이스·경험(UI·UX) 개발 플랫폼 ‘엑스빌더6’를 공급했다고 23일 밝혔다. 이 사업은 교육부 디지털 교육 혁신 일환으로 종이 교과서를 디지털화하고 인공지능(AI)과 음성인식 등 첨단 기술을...","https://www.ddaily.co.kr/page/view/2024072310301165724","https://n.news.naver.com/mnews/article/138/0002178247?sid=105","이안나 기자","2024-07-23 10:35:09","2024-07-23 10:35:09","[ 토마토시스템] [디지털데일리 이안나기자] 토마토시스템은 한국교육학술정보원 ‘AI 디지털교과서 학습데이터 수집 및 활용체계’ 사업에 사용자인터페이스·경험(UI·UX) 개발 플랫폼 ‘엑스빌더6’를 공급했다고 23일 밝혔다. 이 사업은 교육부 디지털 교육 혁신 일환으로 종이 교과서를 디지털화하고 인공지능(AI)과 음성인식 등 첨단 기술을 활용해 맞춤 학습을 제공하는 것을 목표로 한다. 교육부는 2025년 1학기부터 초등학교 3~4학년, 중·고등학교 1학년 수학, 영어, 정보, 국어(특수교육) 교과에 우선 적용할 계획이며, 2028년까지 초등학교 3학년 이상 전 과목(도덕 · 예체능 제외)에 AI 디지털교과서를 도입할 예정이다. AI 디지털교과서는 기존 디지털교과서와 다르게 AI 기술을 탑재한 교육용 소프트웨어다. 교사들은 데이터 기반으로 수업을 설계하며, 학생들은 최적화된 맞춤 학습 콘텐츠로 공부한다. 토마토시스템 UI·UX 개발 플랫폼 ‘엑스빌더6’는 AI 디지털교과서로 학습한 정보를 그래프, 차트, 표 등으로 시각화하여 학생, 교사, 학부모별 통합 대시보드에서 확인하기 편리하도록 사용자 편의성과 데이터 활용도를 높이는 데 활용된다. 엑스빌더6는 풀 위지윅 레이아웃, 코드자동완성, 반응형 웹 지원 등 UI개발을 위한 다양한 기능으로 최적화된 화면을 제공한다. 특히 사용자정의컨트롤 및 공통 모듈로 복잡한 화면 개발과 반복되는 작업을 해결해 개발 생산성을 극대화하는 제품이다. 이상돈 토마토시스템 대표는 “토마토시스템 UI·UX 개발 플랫폼 엑스빌더6가 AI 디지털교과서 혁신을 이끄는 밑바탕이 될 것으로 기대한다”며 “교육의 디지털 대전환을 위한 중요한 사업인 만큼 AI 디지털교과서가 안정적이고 성공적으로 자리잡을 수 있도록 적극 지원하겠다”고 말했다.","IT",0,"[]"
"데이터뉴스","2024-07-23","토마토시스템, ‘엑스빌더6’ 로 AI 디지털교과서 혁신 지원","IT 서비스 솔루션 전문기업 토마토시스템(대표 이상돈)은 한국교육학술정보원 ‘AI 디지털교과서 학습데이터 수집 및 활용체계’ 사업에 UI/UX 개발 플랫폼 ‘엑스빌더6’를 공급했다고 23일 밝혔다. 이 사업은 교육부의 디지털 교육 혁신 일환으로 종이 교과서를 디지털화하고 인공지능(AI)과 음성인식 등...","http://www.datanews.co.kr/news/article.html?no=133778","",,,,,,,
"테크월드","2024-07-23","토마토시스템, '엑스빌더6' 로 AI 디지털교과서 혁신 지원","토마토시스템은 한국교육학술정보원 'AI 디지털교과서 학습데이터 수집 및 활용체계' 사업에 UI/UX 개발 플랫폼 '엑스빌더6'를 공급했다고 23일 밝혔다. 이 사업은 교육부의 디지털 교육 혁신 일환으로 종이 교과서를 디지털화하고 인공지능(AI)과 음성인식 등 첨단 기술을 활용해 학생들의 학업 수준을 파악하고...","https://www.epnc.co.kr/news/articleView.html?idxno=304506","",,,,,,,
"스트레이트뉴스","2024-07-23","토마토시스템, AI 디지털교과서 사업에 '엑스빌더6' 공급","토마토시스템이 한국교육학술정보원 'AI 디지털교과서 학습데이터 수집 및 활용체계' 사업에 UI/UX 개발 플랫폼 '엑스빌더6'를 공급했다고 23일 밝혔다. 이 사업은 교육부의 디지털 교육 혁신 일환으로 종이 교과서를 디지털화하고 인공지능(AI)과 음성인식 등 첨단 기술을 활용해 학생들의 학업 수준을...","https://www.straightnews.co.kr/news/articleView.html?idxno=251024","",,,,,,,
"데일리포스트","2024-07-23","토마토시스템 '엑스빌더6', AI 디지털교과서 사업 공급","ㅣ데일리포스트=곽민구 기자ㅣ정보기술(IT) 서비스 솔루션 전문기업 토마토시스템이 한국교육학술정보원 'AI 디지털교과서 학습데이터 수집 및 활용체계' 사업에 UI/UX 개발 플랫폼 '엑스빌더6'를 공급했다. 교육부의 디지털 교육 혁신 일환인 이 사업은 종이 교과서를 디지털화하고 인공지능(AI)과 음성인식 등...","https://www.thedailypost.kr/news/articleView.html?idxno=105789","",,,,,,,
"AI타임스","2024-07-23","토마토시스템, AI 디지털교과서에 UI·UX 개발 플랫폼 지원","엑스빌더6는 UI/UX 개발 플랫폼으로, AI 디지털교과서로 학습한 정보를 시각화해 통합 대시보드에서 확인하기 편리하도록 사용자 편의성과 데이터 활용도를 높이는 데 활용된다. 이상돈 대표는 ""엑스빌더6가 AI 디지털교과서 혁신을 이끄는 밑바탕이 될 것으로 기대한다""라며 ""교육의 디지털 대전환을 위한...","https://www.aitimes.com/news/articleView.html?idxno=161853","",,,,,,,
"굿모닝경제","2024-07-23","올해만 1.2조 투입 'AI 디지털교과서' 논란 증폭…정치권서도 ""졸속 우려...","AI 디지털교과서의 안정성, 신뢰성, 적합성 등에 대한 우려가 제기되면서 도입 유보를 요구하는 국회 국민동의청원까지 올라온 상황이다. 국회에서도 AI 디지털교과서를 둘러싸고 제기되고 있는 우려를 충분히 해소하지 못하고 도입을 강행할 경우 교육현장에 극한 혼란이 초래될 것이라는 목소리가 제기되고...","http://www.goodkyung.com/news/articleView.html?idxno=242630","",,,,,,,
"전자신문","2024-07-23","[에듀플러스]“AI 디지털교과서, 서책형 교과서와 병행…전면 전환 예단 어려워”","내년 AI 디지털교과서 도입을 앞두고 AI 디지털교과서 전면 전환은 예단할 수 없다는 전망이 나왔다. 23일 국회 교육위원회와 전국교직원노동조합은 서울 여의도 국회의원회관에서 'AI 디지털교과서 이대로 괜찮은가' 토론회를 개최했다. 이날 토론회에는 고민정 더불어민주당 국회의원, 주정흔...","https://www.etnews.com/20240723000316","https://n.news.naver.com/mnews/article/030/0003225985?sid=102","마송은 기자","2024-07-23 18:12:07","2024-07-23 23:58:13","23일 국회 교육위원회와 전국교직원노동조합은 서울 여의도 국회의원회관에서 'AI 디지털교과서 이대로 괜찮은가' 토론회를 개최했다. 내년 AI 디지털교과서 도입을 앞두고 AI 디지털교과서 전면 전환은 예단할 수 없다는 전망이 나왔다. 23일 국회 교육위원회와 전국교직원노동조합은 서울 여의도 국회의원회관에서 'AI 디지털교과서 이대로 괜찮은가' 토론회를 개최했다. 이날 토론회에는 고민정 더불어민주당 국회의원, 주정흔 서울교육정책연구소 선임연구위원, 김범주 국회입법조사처 조사관, 송근상 교실혁명 선도교사, 이윤경 참교육을위한전국학부모회장, 김현주 교육부 교육콘텐츠정책과장, 송선진 교육부 디지털교육전환담당관, 박성임 개인정보보호위원회 개인정보보호정책과 사무관 등이 참석했다. 이날 자리에 참석한 송선진 교육부 디지털교육전환담당관은 AI 디지털교과서 도입 이후 서책형 교과서를 폐지하고 AI 디지털교과서로 전환할 것이냐는 질문에 “AI 디지털교과서 도입 후에도 서책형 교과서는 병행 사용한다. 현장 교사가 서책형 교과서든 AI 디지털교과서든 필요한 것을 쓰면 된다”면서도 “AI 디지털교과서 전면 전환은 예단할 수 없다”고 밝혔다. 고민정 더불어민주당 의원은 “AI 디지털교과서의 실물을 본 사람이 없는 상황에서 AI 디지털교과서 프로토타입을 체험해 본 결과 우리 아이들의 미래를 맡기기엔 걱정스러운 부분이 많다”면서 “교사, 학부모들의 다양한 의견을 청취하겠다”고 말했다. 주정흔 서울교육정책연구소 선임연구위원은 'AI 디지털교과서, 안전한 교수-학습을 보장하는가?' 발제를 통해 “EU 인공지능법을 보면 AI 디지털교과서에 포함된 정보 가운데 학습 태도, 관심사, 학습활동 상태, 학업 정서 등의 분석을 AI 시스템으로 작용하는 것은 고위험으로 분류되는 민감 정보”라며 “AI 디지털교과서 도입을 통해 대입 체계를 바꿀 것이라는 주장은 위험 요소를 내재하고 있다”고 비판했다. 이어 주 선임연구위원은 AI 디지털교과서 도입을 통해 개인 맞춤형 교육을 할 수 있다는 주장에 대한 반박도 이어갔다. 그는 “AI 디지털교과서를 통해 맞춤형 교육을 실시한다고 하지만, 학생별 교육 속도만 다를 뿐 사회에서 원하는 지식은 같기 때문에 결국 획일적인 교육을 할 수밖에 없다”고 덧붙였다. 김범주 국회입법조사처 조사관은 'AI 디지털교과서 정책 추진 현황 및 쟁점'을 주제로 한 발제에서 “AI 디지털교과서가 나오지 않은 상황에서 교육적 효과를 예증하기는 어렵다”며 “AI 디지털교과서 정책을 추진하는 과정에서 AI 디지털교과서의 법적 지위, 개인정보 보호법, 가격 정책 등에 대한 검토가 이뤄져야 한다”고 말했다. 김 조사관은 “AI 디지털교과서의 가격 고시가 이뤄지지 않은 상황에서 예산 편성 미스 매칭이 있을 수 있기 때문에 추경 활용 등 혼란을 막을 수 있는 대책이 마련돼야 한다”고 조언했다. 이날 토론회에서는 디지털 기기 노출에 관한 중독, 과몰입에 관한 우려의 목소리도 나왔다. 이윤경 참교육을위한전국학부모회장은 “최근 내부에서 실시한 학부모 대상 설문조사를 살펴보면 학생들이 스마트 기기를 활용했을 때 시력 약화, 거북목 유발, 정서발달 등의 문제가 발생할 수 있어 반대 목소리가 높다”면서 “일상에서도 학생들이 디지털 기기를 사용하고 있는데 학교에서까지 사용하는 것이 맞냐”고 주장했다. 이에 관해 김현주 교육부 교육콘텐츠정책과장은 “우리 아이들이 휴대폰으로 유튜브, 게임과 같은 소비만 하고 디지털을 활용하는 방식을 제대로 배우지 못했다”면서 “AI 디지털교과서는 공교육을 통해 디지털 활용 방식을 가르치겠다는 것”이라고 설명했다. AI 디지털교과서 개발에 교육 전문가인 일선 교사의 참여가 부족했다는 지적도 제기됐다. 송근상 교실혁명 선도교사는 “교육부가 AI 디지털교과서를 개발할 때 교육전문가인 교사와 상의를 해야 했었다”며 “AI 디지털교과서 개발에 교사가 얼마나 참여했는지 묻고 싶다”고 말했다.","사회",0,"[]"
"글로벌에픽","2024-07-23","토마토시스템, ‘엑스빌더6’ 로 AI 디지털교과서 혁신 지원…제품 우수...","정보기술(IT) 서비스 솔루션 전문기업 토마토시스템(대표 이상돈, 393210)은 한국교육학술정보원 ‘AI 디지털교과서 학습데이터 수집 및 활용체계’ 사업에 UI/UX 개발 플랫폼 ‘엑스빌더6’를 공급했다고 23일 밝혔다. 이 사업은 교육부의 디지털 교육 혁신 일환으로 종이 교과서를 디지털화하고 인공지능(AI)과...","http://www.globalepic.co.kr/view.php?ud=20240723120504644648439a4874_29","",,,,,,,
"경남일보","2024-07-30","[경일춘추]AI와 쓰기","교육부는 2025년부터 일부 교과목을 시작으로 AI 디지털 교과서를 도입할 계획이다. AI를 활용한 다양한 방법이 개발돼 교육 현장의 모습을 바꾸고 있다. 쓰기 교육도 마찬가지이다. AI는 편지, 안내문, 보고서, 소설 등 장르를 불문하고 양질의 텍스트를 생성해 보여주는 안내자 역할을 할 수 있다. 그리고...","http://www.gnnews.co.kr/news/articleView.html?idxno=558879","",,,,,,,
"파이낸스투데이","2024-07-31","숭실대 중소기업대학원 노경훈 겸임교수, 생성형 AI를 통해 중소기업의...","교육 분야에서는 AI 디지털교과서 도입과 AI를 활용한 맞춤형 학습 플랫폼의 발전이 특히 주목받고 있습니다. 이런 플랫폼들은 학생의 학습 스타일과 수준에 맞춰 콘텐츠를 제공하고, 학습 진행 상황을 실시간으로 모니터링하면서 피드백을 즉각적으로 제공합니다. 가상 교사와 튜터링 시스템이 발전하면서...","http://www.fntoday.co.kr/news/articleView.html?idxno=328751","",,,,,,,
"뉴시스","2024-07-26","엘리스그룹·진주교대, AI 디지털교과서 활용 연수지원 협약","AI 교육 솔루션 기업인 엘리스그룹과 진주교육대학교가 26일 대학 본관 총장실에서 AI 디지털교과서 활용 연수 지원을 위한 업무협약을 체결했다. 이번 협약으로 양측은 재학생과 교사가 학교 현장에서 디지털교과서를 주도적으로 활용할 수 있도록 협력체계를 구축하고, AI 교육 및 연수 프로그램 지원...","https://www.newsis.com/view/NISX20240726_0002827826","https://n.news.naver.com/mnews/article/003/0012691885?sid=102","박종대 기자","2024-07-26 20:28:22","2024-07-26 20:29:16","협력체계 구축 [수원=뉴시스] 업무협약식. (사진=진주교대 제공) 2024.07.26. photo@newsis.com *재판매 및 DB 금지 [수원=뉴시스] 박종대 기자 = AI 교육 솔루션 기업인 엘리스그룹과 진주교육대학교가 26일 대학 본관 총장실에서 AI 디지털교과서 활용 연수 지원을 위한 업무협약을 체결했다. 이번 협약으로 양측은 재학생과 교사가 학교 현장에서 디지털교과서를 주도적으로 활용할 수 있도록 협력체계를 구축하고, AI 교육 및 연수 프로그램 지원, 디지털교과서 관련 공동연구 지원 등 상호 발전을 위한 발판을 마련했다. 세부적으로 ▲디지털교과서 활용 연수 추진 및 교육 지원 ▲디지털교과서 및 AI 교육에 대한 공동연구 및 기술지원 ▲양 기관 간 활동 분야별 정보 교류 및 협력 등을 위해 적극 힘을 모으기로 했다. 진주교대 김성규 총장은 ""우리 대학은 경남지역의 유일한 초등교사 양성기관으로 예비 교사와 교사들의 전문성 신장을 위해 디지털 교육 분야에서 다양한 체험과 깊이 있는 교육의 기회를 제공하고자 이번 협약을 추진했였다""며 ""이번 협약으로 인해 디지털 교육의 질을 높이는데 큰 도움이 될 것으로 기대한다""고 말했다.","사회",0,"[]"
"뉴시스","2024-07-22","웅진씽크빅, 'AI교과서 대비' 초등수학 교육법 무료강의","웅진씽크빅이 AI 디지털교과서 도입 전 초등교사 대상 수학 교구 툴인 '알지오매스'와 '지오지브라'를 활용한 수학 노하우를 공유하기 위해 온라인 강연을 실시한다고 22일 밝혔다. 이번 온라인 강연은 자사 AI 학습 솔루션 자문으로 활동하고 있는 김민형 에든버러대학교 석좌교수가 강사를 맡는다....","https://www.newsis.com/view/NISX20240722_0002820106","https://n.news.naver.com/mnews/article/003/0012680197?sid=101","이승주 기자","2024-07-22 10:38:27","2024-07-22 10:39:14","웅진씽크빅 유튜브 채널 무료 강의…내달 13일 방송 세계적 수학자의 수학 소프트웨어 활용 노하우 공개 [서울=뉴시스] 김민형 에든버러대학교 석좌교수 강의 소개 (사진=웅진 씽크빅 제공) 2024.07.22. photo@newsis.com *재판매 및 DB 금지 [서울=뉴시스]이승주 기자 = 웅진씽크빅이 AI 디지털교과서 도입 전 초등교사 대상 수학 교구 툴인 '알지오매스'와 '지오지브라'를 활용한 수학 노하우를 공유하기 위해 온라인 강연을 실시한다고 22일 밝혔다. 이번 온라인 강연은 자사 AI 학습 솔루션 자문으로 활동하고 있는 김민형 에든버러대학교 석좌교수가 강사를 맡는다. 알지오매스는 한국과학창의재단이 교육부, 17개 시도교육청과 함께 개발해 교육현장에 보급하고 있는 탐구용 소프트웨어다. 지오지브라는 수학의 도형이나 함수를 시뮬레이션 해주는 교육용 수학 소프트웨어다. 이번 강의에서는 이를 활용해 상호작용하는 수업 방식과 학생들의 참여도를 높일 방법에 대해 소개할 예정이다. 강연이 끝난 이후에는 김 교수와 참여자 간의 실시간 질의응답 시간도 주어진다. 강연은 내달 13일 오전 10시부터 11시까지 웅진씽크빅 공식 유튜브 채널에서 진행되며, 초등학교 교사는 물론 초등교육 관계자, 학부모까지 모두 무료로 참여할 수 있다. 웅진씽크빅은 교사들의 강연 참여를 독려하기 위한 특별 이벤트도 마련했다. 내달 12일까지 사전 신청한 이들을 대상으로 추첨을 통해 200명에게 커피 기프티콘을 증정한다. 자사 AI 디지털교과서 개발을 위한 초등교사 패널 신청까지 완료한 교사에게는 다양한 연구 활동 지원 및 실증 기회를 제공할 예정이다. 이벤트 참여 및 패널 신청은 웅진씽크빅 공식 페이지에서 확인할 수 있다. 원자희 웅진씽크빅 AI 디지털교과서개발실장은 ""AI 디지털교과서와의 연계를 앞둔 만큼 현직 교사들에게 수학 교육에 대한 새로운 접근 방식을 소개할 수 있는 자리가 필요했다""며 ""학교 현장에서의 교사 고민을 해결할 수 있는 의미 있는 강연이 될 것이다""고 전했다.","경제",0,"[]"
"이뉴스투데이","2024-07-22","웅진씽크빅, AI 디지털교과서 대비···김민형 교수 알지오매스 활용 노...","","http://www.enewstoday.co.kr/news/articleView.html?idxno=2155067","",,,,,,,
"뉴스핌","2024-07-22","AI시대 초등 수학, 어떻게 공부할까…""알지오매스 활용법 공유""","","https://www.newspim.com/news/view/20240722000749","",,,,,,,
