"press","date","title","summary","pressUrl","naverUrl","journalist","createdDate","updatedDate","body","category","commentCount","comments"
"AI타임스","2024-04-29","셀바스AI, 단말기·앱에서 활용 가능한 '온디바이스 음성 기술' 공개","이 외에도 ▲AI OCR(광학문자인식) 엔진과 문서-이미지 모델을 결합한 웹 서비스 '셀비 OCR 스튜디오' ▲AI 오디오북 에디터가 탑재된 AI 음성 콘텐츠 제작 서비스 '오디로' ▲맞춤형 디지털교과서 교수-학습 플랫폼 '셀펍' ▲ 고등수식과 받아쓰기 학습 기능이 추가된 AI 교육 필기인식 솔루션 '셀비 펜' ▲AI 질환...","https://www.aitimes.com/news/articleView.html?idxno=159195","",,,,,,,
"CIO Korea","2024-04-29","셀바스AI, AI 엑스포에서 '온디바이스 음성 기술' 등 제품군 소개","이외에도 AI OCR 엔진과 문서∙이미지 모델이 결합된 웹 서비스 ‘셀비 OCR 스튜디오 (Selvy OCR Studio)’, AI 오디오북 에디터가 탑재된 인공지능 음성 콘텐츠 제작 서비스 ‘오디로(odiro)’, 맞춤형 디지털교과서 교수·학습 플랫폼 ‘셀펍(Selpub)’, 고등 수식과 받아쓰기 학습 기능이 추가된 AI 교육...","https://www.ciokorea.com/news/335241","",,,,,,,
"인공지능신문","2024-04-29","셀바스AI, 'AI EXPO KOREA 2024'에서 On-Device 음성기술 공개…'TREND.X' 주...","이외에도 AI OCR 엔진과 문서∙이미지 모델이 결합된 웹 서비스 '셀비 OCR 스튜디오 (Selvy OCR Studio)', AI 오디오북 Editor가 탑재된 인공지능 음성 콘텐츠 제작 서비스 '오디로(odiro)', 맞춤형 디지털교과서 교수·학습 플랫폼 '셀펍(Selpub)', 고등수식과 받아쓰기 학습 기능이 추가된 AI 교육 필기인식 솔루션...","https://www.aitimes.kr/news/articleView.html?idxno=31060","",,,,,,,
"전자신문","2024-04-28","[이슈분석]국회의장 추진 공언한 '디지털 교육혁신 특별법'도 난망","정부는 내년 도입을 목표로 AI 디지털교과서를 개발 중이다. 김 의장은 AI 디지털교과서의 교육 콘텐츠와 기술 안정성이 확보되고, 교육 현장에 정착되며 특히 이를 통해 생산되는 학습데이터를 보호하고 활용하기 위해 특별법이 필요하다고 보고 제정을 추진 중이다. 특별법은 디지털 기반 교육이 안전하게 설계...","https://www.etnews.com/20240428000044","https://n.news.naver.com/mnews/article/030/0003201911?sid=101","최다현 기자","2024-04-28 15:02:03","2024-04-28 15:02:03","ⓒ게티이미지뱅크 김진표 국회의장 주도로 디지털 기반 공교육 혁신을 위해 국가의 책무와 학생들의 학습 데이터 보호 방안을 규정한 특별법 제정이 추진 중이지만 21대 국회를 넘을지 미지수다. 28일 국회 의안정보시스템에 따르면 김진표 의장이 대표 발의한 '디지털 기반 공교육 혁신에 관한 특별법'이 국회 교육위에 계류 중이다. 정부는 내년 도입을 목표로 AI 디지털교과서를 개발 중이다. 김 의장은 AI 디지털교과서의 교육 콘텐츠와 기술 안정성이 확보되고, 교육 현장에 정착되며 특히 이를 통해 생산되는 학습데이터를 보호하고 활용하기 위해 특별법이 필요하다고 보고 제정을 추진 중이다. 특별법은 디지털 기반 교육이 안전하게 설계·추진되고, 모든 학생에게 평등하게 제공되며 교원의 역할과 전문성이 존중돼야 한다는 원칙도 세웠다. 특히 AI 디지털교과서를 통해 수집한 학습데이터를 안전하게 관리할 수 있도록 하는 데 중점을 뒀다. 학습데이터의 관리·운영지침을 수립해야 하며, 개발사가 디지털 기반 교육과 무관한 사업에 이를 활용할 수 없도록 명시하도록 했다. 정당한 접근 권한 없이 학습데이터를 훼손·위조·유출하는 행위를 금지하고 법에서 정하는 목적 외의 제3자 제공도 금지한다. 다만 국회 교육위가 개최될 수 있을지 불투명해 특별법이 21대 국회가 마무리되기 전까지 논의가 이뤄질지는 미지수다. 일부 교원단체는 특별법 제정을 반대하고 있다. 김진표 의원실 관계자는 “학생 한 명 한 명을 소중한 인재로 양성하는 공교육 시스템을 구축해야 사교육 의존도를 완화하고 저출산 문제애 대응해 궁극적으로는 인구 위기 극복의 전환점이 될 수 있을 것”이라며 특별법 제정 필요성을 강조했다. 교육부 관계자는 “특별법이 제정되면 보다 더 확실한 근거를 가지고 디지털 기반 교육혁신을 추진할 수 있을 것”이라고 말했다.","경제",1,"[{""nick"":""summ****"",""date"":""2024-04-29 09:47"",""content"":"""",""recomm"":""0"",""unrecomm"":""0""}]"
"에너지데일리","2024-04-29","국회도서관, 'AI와 공교육' 팩트북 발간","또한 교육부는 지난해 '디지털 기반 교육혁신 방안'을 발표하고, 2025년부터 'AI 디지털교과서'를 도입할 계획이다. 이를 위해 교원의 디지털 리터러시 역량 강화를 위한 '디지털 선도학교' 운영, '터치(T.O.U.C.H) 교사단' 연수 등 다양한 사업을 진행 중이다. 국회에서도 '지방교육재정교부금법'을 개정해 상향...","http://www.energydaily.co.kr/news/articleView.html?idxno=146005","",,,,,,,
"로이슈","2024-04-29","국회도서관, AI 활용‧교육정책 수록…AI와 공교육 팩트북 발간","","http://www.lawissue.co.kr/view.php?ud=20240429155940491392eef753eb_12","",,,,,,,
"경북도민일보","2024-04-29","국회도서관, 'AI와 공교육' 팩트북 발간… 국내외 사례 정리","","http://www.hidomin.com/news/articleView.html?idxno=546982","",,,,,,,
"경상일보","2024-04-30","[기자수첩]급변하는 교육현장…AI 활용법에 대한 진지한 고민","교육부는 지난해 '디지털 기반 교육혁신 방안'을 발표하고 오는 2025년부터 'AI 디지털 교과서'를 도입한다. 이를 위해 교원의 디지털 리터러시 역량 강화를 위한 '디지털 선도학교' 운영, '터치(T.O.U.C.H) 교사단' 연수 등 다양한 사업을 진행 중이다. 이에 발맞춰 울산시교육청도 학생용 스마트기기 보급에 따른...","https://www.ksilbo.co.kr/news/articleView.html?idxno=998070","",,,,,,,
"한국경제TV","2024-04-30","툰스퀘어-에듀테크 교사 연구회 ‘맞손’…”생성형 AI 미래교육 책임진다”","이 외에도 생성AI 에듀테크 시장을 위한 ‘투닝 에디터’, ‘투닝 매직’, ‘투닝 GPT’, ‘투닝 보드’의 4가지 서비스를 운영 중에 있으며, 최근 디지털 교과서 및 학생들과 선생님의 실제 활용 사례를 바탕으로 AI 미래 교육 발전에 힘쓰고 있다. 이번 협업을 통해 에듀테크 분야의 선두 주자로의 입지를...","http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202404300246&t=NN","https://n.news.naver.com/mnews/article/215/0001160051?sid=101","박준식 기자 parkjs@wowtv.co.kr","2024-04-30 18:48:34","2024-04-30 18:49:01","생성형 AI 기반 콘텐츠 저작툴 ‘AI 투닝’의 운영사 ‘툰스퀘어’(대표이사 이호영)가 ‘에듀테크 교사 연구회’(대표 김동은) 와 ‘생성형 AI를 활용한 공교육 개발 협약’을 체결했다고 밝혔다. ‘에듀테크 교사 연구회’는 전국 약 910명 이상의 초, 중등 교원으로 조직된 교원 연구회로 학교 현장에 적용 할 수 있는 에듀테크 교수, 학습 자료를 개발 및 공유하고, 관련 수업을 연구해 교사들의 더 나은 수업과 교육적 가치를 추구할 수 있는 수업 생태계 조성을 목표로 설립된 단체다. 툰스퀘어는 에듀테크 교사 연구회와 협업을 통해 “생성형 AI 미래 교육 현장”에 바로 적용할 수 있는 교수, 학습자료를 개발 및 공유해 공교육 시장의 혁신을 이끌 예정이다. 크게 오는 6월 △ 생성형 AI에 관심이 높은 선생님을 대상으로 부트캠프 운영 △ 다양한 교육 환경 맞춤형 교재 개발 등에서 협력할 예정이다. 툰스퀘어 이호영 대표는 “에듀테크 교사 연구회와 함께 교육 현장의 목소리를 바탕으로 AI투닝 신기능을 개발 및 개선하고, 관련 교안을 개발하는데 최선을 다해 지원할 것” 이라며 “역사, 사회, 미술 등 전 교과를 아우르며 생성형 AI로 유익하고 즐거운 수업이 될 수 있도록 개발에 임할 것”이라고 전했다. 이에 에듀테크 교사 연구회 김동은 대표는 “오래전부터 AI 투닝에 대해 높은 관심으로 수업을 진행한 만큼, 실제 사용자의 입장에서 교육 현장의 목소리를 전할 것” 이라며, “이번 협약을 통해 에듀테크를 활용한 공교육 혁신이 될 수 있도록 최선을 다할것” 이라고 말했다. 한편 툰스퀘어는 삼성전자 사내 벤처 프로젝트 C-LAB을 통해 창업한 AI 스타트업으로, 현재 에듀테크뿐만 아니라 웹툰, 웹소설 사업 분야에도 자동화 AI 기술을 개발하고 있다. 지난해 대중성 중심의 IP의 대량생산기술-자동화 저작 툴과 콘텐츠 유통 플랫폼을 개발하였고, 북미와 일본에 베타를 런칭하여 약 120만 명 이상의 데이터를 확보하였다. 국가별 사용자들의 AI 웹툰에 대한 선호도와 1회차~3회차 별 몰입도 차이, 최종 구매를 유도하는 연출과 구도 등 장르 및 스토리 별 다양한 데이터를 확보 및 검증하였다. 이 외에도 생성AI 에듀테크 시장을 위한 ‘투닝 에디터’, ‘투닝 매직’, ‘투닝 GPT’, ‘투닝 보드’의 4가지 서비스를 운영 중에 있으며, 최근 디지털 교과서 및 학생들과 선생님의 실제 활용 사례를 바탕으로 AI 미래 교육 발전에 힘쓰고 있다. 이번 협업을 통해 에듀테크 분야의 선두 주자로의 입지를 단단히 할 계획이다.","경제",0,"[]"
"연합뉴스TV","2024-04-29","AI부터 원전까지 미래 먹거리 법안 처리 '빨간불'","글로벌 AI 패권 경쟁이 심화하는 만큼, 보완할 부분이 있다면 하더라도 처리해야 할 테지만, 좀처럼 진전을 보지 못하고 있습니다. 디지털교과서의 개발 및 보급에 관한 사항, 교원의 역량 강화 등을 규정한 '디지털 기반 공교육 혁신에 관한 특별법', 북한 등 사이버안보 위협에 대응하기 위해 정부 기관과 안보...","http://www.yonhapnewstv.co.kr/MYH20240429011600641/?input=1825m","https://n.news.naver.com/mnews/article/422/0000657366?sid=101","최덕재 기자","2024-04-29 18:24:02","2024-04-29 18:24:02","[앵커] 21대 국회 임기가 약 한 달 남았습니다. 아직 처리되지 못한 법안들 중 첨단기술 같은, 한 번 뒤떨어지면 따라잡기 힘든 것들이 많습니다. 국가 미래 경쟁력이 떨어질 수 있단 우려도 나옵니다. 최덕재 기자입니다. [기자] '인공지능산업 진흥 및 신뢰 기반 조성 등에 관한 법률안', 줄여서 'AI 기본법'은 지난해 2월 과방위 법안2소위를 통과했습니다. 누구나 인공지능 관련 제품이나 서비스를 출시할 수 있고, 국민의 생명·안전·권익에 위해되는 경우가 아니면 AI 기술개발을 제한할 수 없다는 내용 등이 포함됐습니다. 글로벌 AI 패권 경쟁이 심화하는 만큼, 보완할 부분이 있다면 하더라도 처리해야 할 테지만, 좀처럼 진전을 보지 못하고 있습니다. 디지털교과서의 개발 및 보급에 관한 사항, 교원의 역량 강화 등을 규정한 '디지털 기반 공교육 혁신에 관한 특별법', 북한 등 사이버안보 위협에 대응하기 위해 정부 기관과 안보 관련 기업이 협력할 수 있는 법적 근거를 마련하는 '국가사이버안보법'도 마찬가지입니다. 원전 가동으로 발생하는 사용 후 핵연료인 고준위 방사성폐기물을 영구 처분할 수 있는 시설을 마련하기 위한 법안 '고준위방폐물법'도 멈춰있습니다. 법안마다 처리가 지연되는 이유는 조금씩 달라도, 우리 미래 먹거리, 먹고 사는 환경에 직결된다는 공통점은 있습니다. <허경무 / 동아방송예술대학교 창의융합교양학부 조교수> ""결과물은 정말 스노우볼처럼 걷잡을 수 없이 커져가지고 AI가 활용될 경제, 사회, 문화, 군, 안보에까지도 영향을 끼칠 수 있다고 생각되기에…."" 관련 법안의 처리가 지연되는 가운데 전문가들은 이런 기술, 안보, 환경 분야는 한 번 뒤처지면 회복이 불가능에 가깝다고 경고합니다. 연합뉴스TV 최덕재입니다. (DJY@yna.co.kr) #미래 #AI #국회 #법안 #정쟁 연합뉴스TV 기사문의 및 제보 : 카톡/라인 jebo23","경제",0,"[]"
"굿모닝경제","2024-04-29","[폐기되기 아쉬운 21대 국회 법안 ③] 세계는 뛰는데…'무더기' 폐기 위...","김 의장의 법안에는 내년부터 보급되는 AI 디지털 교과서가 교육 현장에 안정적으로 정착할 수 있도록 디지털 기반 공교육 혁신에 관한 정책과 지원 사항이 명시됐다. 김 의장은 이 같은 법안이 통과되면 사교육비 문제를 해결할 수 있다고 보고 있다. 김 의장은 최근 보도자료를 내고 ""공교육 현장에서 AI...","http://www.goodkyung.com/news/articleView.html?idxno=235711","",,,,,,,
"전자신문","2024-04-29","[에듀플러스]유아동·청소년 '디지털 기기 과의존', 에듀테크 기업 자구책 마련 나서","인공지능(AI) 디지털교과서 도입을 앞두고 디지털 기반 교육으로 현장이 변화하고 있는 가운데 디지털 기기에 대한 유아동과 청소년의 과의존 문제가 대두됐다. 과학기술정보통신부(과기정통부)는 최근 '2023년 디지털 정보격차·웹 접근성·스마트폰 과의존 실태조사' 결과를 발표했다. 이 중 전국 17개 시·도...","https://www.etnews.com/20240429000357","https://n.news.naver.com/mnews/article/030/0003202280?sid=105","허찬영 기자","2024-04-29 15:08:01","2024-04-29 15:08:01","사진=이미지투데이 인공지능(AI) 디지털교과서 도입을 앞두고 디지털 기반 교육으로 현장이 변화하고 있는 가운데 디지털 기기에 대한 유아동과 청소년의 과의존 문제가 대두됐다. 과학기술정보통신부(과기정통부)는 최근 '2023년 디지털 정보격차·웹 접근성·스마트폰 과의존 실태조사' 결과를 발표했다. 이 중 전국 17개 시·도 1만 가구를 대상으로 1대1 면접조사 방식으로 진행한 스마트폰 과의존 실태조사 결과에 따르면 2023년 우리나라 스마트폰 이용자 중 과의존 위험군의 비율은 23.1%로 나타났다. 연령대별 과의존 비율을 살펴보면 청소년(만10~19세)은 40.1%로 가장 높았으며 유아동(만3~9세)이 25.0%로 뒤를 이었다. 성인(만20세~59세)이 22.7%, 60대 이상이 13.5%를 기록했다. 유아동과 청소년이 스마트폰 과의존 위험군 비율이 높은 것은 코로나19 시기 높아졌던 스마트폰 등 디지털 기기 사용에 과하게 노출됐던 것이 지금까지 이어지며 청소년이 중독에 취약해졌기 때문으로 알려졌다. 육아정책연구소 조사에 따르면 유아기 디지털 미디어의 과도한 사용은 향후 주의력결핍 과잉행동장애(ADHD), 무기력증 등 두뇌 발달에 악영향을 미칠 가능성이 높다. 국내 에듀테크 기업들은 유아동 디지털 기기 과의존을 막기 위해 자구책을 마련했다. 유아동 디지털 학습 교구 '플레도 AI'를 제작하는 프레도는 직접 손으로 블록을 맞추는 학습 방식과 디지털 플랫폼을 융합해 과의존과 두뇌 발달 저하에 대한 우려를 해소했다. 프레도 관계자는 “디지털 기기를 통해 영상을 시청하는 타 유아동 플랫폼과 달리 플레도 AI는 아이가 직접 손으로 문제를 해결해야 다음 단계로 진도가 나가는 방식”이라며 “손으로 끊임없이 교구를 만져야하기 때문에 두뇌 발달에 긍정적인 영향을 끼치며 과의존에 대한 우려도 덜 수 있다”고 설명했다. 야나두키즈도 영상만 쳐다보는 구조가 아닌 아이가 화면을 터치하는 등 상호작용을 하는 방식으로 학습을 진행하도록 했다. 아이스크림에듀는 영상 시청 제한 등 기술적인 방식을 통해 해결책을 마련했다. 또 유아동 디지털 기기 과의존에 대한 우려가 계속되는 만큼 개발 부서 등에서 좀 더 효과적인 유아동 에듀테크 플랫폼을 만들기 위해 연구 중인 것으로 알려졌다.","IT",0,"[]"
